start,end,text
4607040,4610640," Because like, what's the overhead on like a super chat?"
4610640,4613040," Like 30%, 40%, something like that."
4613040,4614040," Yeah."
4614040,4615040," You're doing that."
4615040,4616040," Yeah."
4616040,4617040," All right."
4617040,4621640," Anonymous says, \"Hey guys, wanting to get into IT soon and with the technical difficulties"
4621640,4625880," experienced tonight, I was wondering how help desk issues are solved at LMG."
4625880,4630120," Is there an official ticketing system or just grab the nearest Linus?\""
4630120,4631800," There's no official ticketing system."
4631800,4638240," So you would first go to logistics with Dan being your main point of contact for that"
4638240,4639400," sort of thing."
4639400,4643720," And then if he's not around, I believe there's someone else who is like, can kind of be"
4643720,4644720," helpful."
4644720,4646680," And then it's going to fall to Jake."
4646680,4653560," We actually have some documentation for catastrophic failures that Luke and Jacob have been working"
4653560,4657840," together on so that you'll have some docs that you can go to."
4657840,4659720," They're not really intended for the average user."
4659720,4662840," They're intended for more like a me or an Anthony to look at."
4662840,4668200," Or even people that work on it all the time, it's mostly a like everything around you is"
4668200,4671320," on fire and everyone's panicking."
4671320,4672480," Let me go back to this thing."
4672480,4676560," So I don't actually have to think about it so I can put my mental power elsewhere and"
4676560,4680360," just follow these steps and get everything back online as soon as possible."
4680360,4683400," It also like organizes all the information that you need and stuff like that."
4683400,4686120," It's a good idea to have disaster recovery procedures."
4686120,4690880," It's something that I think we could do better, but it's something that also is working reasonably"
4690880,4692160," well for us."
4692160,4698760," I think that because we are a company of relatively tech savvy people, we probably have a lot"
4698760,4699760," fewer."
4699760,4702560," I didn't figure out how to open my email client."
4702560,4703640," My computer won't turn on."
4703640,4704640," I was not plugged in."
4704640,4706400," Yeah, then many companies would."
4706400,4708520," So it hasn't overloaded those guys yet."
4708520,4713600," But as we expand into more say for example, like physical goods manufacturing where we"
4713600,4717160," can't expect people to have a high level of technical proficiency, like maybe they're"
4717160,4722280," a wizard with a sewing machine, but you know, a computer, what's a computer, right?"
4722280,4723280," I don't know."
4723280,4725800," Then we might have to deal with more of that and it might be something that we'll have to"
4725800,4726800," address."
4726800,4735640," Kevin M, can you test whether lifting a laptop by its palm rest causes a mouse click to register?"
4735640,4739160," I frequently carry around my laptop while watching full screen videos and it's frustrating"
4739160,4740920," having them pause all the time."
4740920,4743840," Both my XPS 15 and my LG Gram do this."
4743840,4744840," So I curated this."
4744840,4748720," I thought it was actually kind of an interesting question because I have experienced this before."
4748720,4749720," Me too."
4749720,4753600," So like maybe something interesting for the labs to consider if they start getting into"
4753600,4754600," laptop testing."
4754600,4757040," It can even be like a mostly pass fail."
4757040,4762040," Like if by lifting it at any point in these sort of designated areas, it causes a mouse"
4762040,4765840," click to register, then fail kind of thing."
4765840,4766840," Yeah."
4766840,4769120," Yeah, it's an interesting, interesting idea."
4769120,4770320," All right."
4770320,4773680," I'm going to submit that to Gary."
4773680,4775880," You might have to do the next one because I'm typing an email."
4775880,4776880," Okay."
4776880,4779600," I'm actually going to do one that isn't curated yet, but I was just going to curate it."
4779600,4783840," So this is from Colin R. He said, what are your thoughts on the potential of AI generated"
4783840,4785520," video game assets?"
4785520,4786520," Do you think that?"
4786520,4790480," Oh, I found it again."
4790480,4795360," Do you think that engines like Unity or Unreal Engine will develop tools for easy integration"
4795360,4798320," of AI generated assets in the workflow?"
4798320,4801720," I think they are absolutely going to be a thing."
4801720,4807760," I would highly suspect that both of those engines will eventually find some form of integration,"
4807760,4812000," including the potentiality of that integration just being a tool that is built into that"
4812000,4813000," engine."
4813000,4819680," I've already seen examples of people using chat GPT input prompts into something."
4819680,4820880," I don't know what it was."
4820880,4828200," It was some AI art program thing in the jigger and it was making texture maps for models that"
4828200,4829920," they made in 3D."
4829920,4830920," Yeah."
4830920,4831920," I saw that too."
4831920,4832920," Like CAD software."
4832920,4836880," So they were modeling like buildings or they were texturing like buildings and stuff."
4836880,4837880," Yeah."
4837880,4839680," Some of them were surprisingly good."
4839680,4841480," Does it look perfect?"
4841480,4842480," No."
4842480,4844240," But I've seen games that were worse."
4844240,4845240," Oh, yeah."
4845240,4846720," I've seen finished games that were all that worse."
4846720,4847720," Yeah."
4847720,4848720," Relatively modern ones too."
4848720,4853720," Like, yeah, it's 100% going to be a thing, for sure."
4853720,4854720," Stable diffusion."
4854720,4855720," Was that it?"
4855720,4856720," Yeah."
4856720,4857720," I think a bunch of people saw this."
4857720,4858720," It was relatively trendy."
4858720,4859720," So, yeah."
4859720,4860720," Absolutely wild."
4860720,4861720," All right."
4861720,4865040," You guys have got some more time to send in some merch messages."
4865040,4866360," The producers back."
4866360,4867360," Sup Dan."
4867360,4868360," Hello."
4868360,4874640," How are the, yeah."
4874640,4877440," Look at him."
4877440,4878440," Yeah."
4878440,4881640," Dan, you've seen better days, my friend."
4881640,4883280," I live for this stuff."
4883280,4884280," Don't you?"
4884280,4885280," Yeah."
4885280,4886280," Hell yeah."
4886280,4887280," Oh, yeah."
4887280,4888280," Let's go."
4888280,4889920," This has been an absolute poo show today."
4889920,4891320," We for this is good stuff."
4891320,4892320," Yeah."
4892320,4895320," We appreciate you guys sticking with us through the technical difficulties."
4895320,4896320," Yeah."
4896320,4898120," For once it wasn't our fault."
4898120,4900520," And I think the response to it was pretty good."
4900520,4902040," We, you know what?"
4902040,4908200," If it hadn't been, if it hadn't been for a thing that I can't really disclose that is"
4908200,4913160," special about the when show setup, I don't think our, I don't think our stream would"
4913160,4914160," have even stopped."
4914160,4915160," It wouldn't even have coughed."
4915160,4916160," No, it was just that."
4916160,4917160," That was the only problem."
4917160,4918840," And we will have that addressed for next time."
4918840,4920600," It was just one of those things we just didn't."
4920600,4921600," Yeah."
4921600,4926280," We didn't think about that the when show will need to continue through a power outage."
4926280,4931640," We are set up so that in the event of a long term power outage, we can at least finish."
4931640,4934440," We can have one editor finish today's video."
4934440,4938200," That's kind of the, that's the bar, right?"
4938200,4941800," And everyone else can shut down their work or shut down their computers and save their"
4941800,4944680," work safely."
4944680,4948080," But now that we know that we could do this."
4948080,4952760," I'm thinking Daisy chain jackeries."
4952760,4957160," I'm thinking backup batteries on all the key pieces of infrastructure."
4957160,4959360," Let's go power off when show."
4959360,4962680," Yeah, we can do about three and a half hours."
4962680,4967800," Yeah, which is, I mean, a lot of way, and shows get pretty close to that."
4967800,4970120," Yeah, but no longer, but they don't go past that."
4970120,4971120," Yeah."
4971120,4972120," Yeah."
4972120,4973120," Oh, I'm excited."
4973120,4974120," I'm excited."
4974120,4975120," This is great."
4975120,4976120," All right."
4976120,4977760," What else do we got today?"
4977760,4983360," Apple to allow third party app stores and sideloading in Europe due to digital market"
4983360,4984360," sec."
4984360,4987840," We talked about this a little bit last week, but it hadn't been fleshed out in the dock"
4987840,4989160," because of a miscommunication."
4989160,4991040," So we're going to get into in a little bit more detail."
4991040,4992040," One really quick thing."
4992040,4993800," Dan, are you on merch messages now?"
4993800,4995000," I'm trying my best."
4995000,4996000," Got it."
4996000,4997240," If you guys can help, that'd be great."
4997240,4998240," Okay."
4998240,5003640," Apple has signaled that it will abide the EU's digital markets act and allow third party"
5003640,5007280," app stores and sideloading on iDevices."
5007280,5010240," This is exciting."
5010240,5015200," The DMA is intended to prevent abusive market power and allow new players to enter digital"
5015200,5020400," markets, basically leveling the playing field against big tech."
5020400,5024880," It was signed into law in September, came into effect in November, and active enforcement"
5024880,5026640," will begin in May."
5026640,5033680," That is a fast timeline for such an earth shaking change to the way that these digital"
5033680,5036400," markets have worked up until now."
5036400,5039520," Apple's objections to date have been numerous."
5039520,5041840," It will be confusing for users."
5041840,5047040," It will be a gold rush for the malware industry and a cyber criminals best friend."
5047040,5050160," This would destroy the security of the iPhone."
5050160,5056080," I'll be very interested to see Apple's marketing around the security of the iPhone changes."
5056080,5059200," I'm willing to bet they don't say the iPhone is not secure."
5059200,5060280," Yeah."
5060280,5061280," Hmm."
5061280,5062840," So maybe they can overcome this after all."
5062840,5063840," Mmm."
5063840,5064840," Interesting."
5064840,5069560," And they said Android experiences 5 million attacks per month."
5069560,5070560," Okay."
5070560,5071560," Yeah."
5071560,5072560," Um, and..."
5072560,5074160," How many do they?"
5074160,5075160," Yeah."
5075160,5080000," Incidentally, the news triggered a stock surge for dating services and apps."
5080000,5081000," Oh, wow."
5081000,5085440," You'll finally be able to have, like, say for example, a pornography app on the App Store."
5085440,5086440," Yeah."
5086440,5091240," Like Apple has long taken a moral high ground against certain types of content."
5091240,5092240," Interesting."
5092240,5100000," Well, unless it's in Safari web browser, nobody can use Apple software and hardware to view"
5100000,5103360," such things."
5103360,5106080," Get real, guys."
5106080,5111520," While this is broadly seen as a victory for consumers, some are less sure."
5111520,5116240," Sammy Fathy, a writer for MacRumor, says that many questions remain on how Apple might"
5116240,5123400," implement this and suggests that it might in effect force people to sideload."
5123400,5127040," Apps must be able to access services and sensors and sideloading could offer greater"
5127040,5130200," control for apps than the App Store's restrictions allow."
5130200,5134480," I have no idea of what Sammy's point is right now."
5134480,5137840," Companies like Meta and Spotify are incentivized to leave as they're in direct competition"
5137840,5140760," with Apple and Apple and Chase under App Store's rules."
5140760,5141840," Um, yeah."
5141840,5147120," So no, what's actually going to happen is in order for Apple to maintain any kind of revenue"
5147120,5153360," from the App Store, they're going to have to take a less abusive cut and they're going"
5153360,5157800," to have to relax their, their policies."
5157800,5158800," It's good."
5158800,5159800," This is good for consumers."
5159800,5163160," All you're doing is re- Yes, Sammy, all you're doing is reiterating why this is good for"
5163160,5164600," consumers."
5164600,5167840," Um, okay."
5167840,5169360," Bit odd."
5169360,5170360," This is a problem."
5170360,5171800," This is a really good point."
5171800,5176120," Making sure that people are running the latest app revision this way is going to be a major"
5176120,5181080," issue for developers versus just having the App Store manage this."
5181080,5183760," Um, that's going to be messy."
5183760,5186280," And then this third point, basically it's a mess all around."
5186280,5188280," I, I, I disagree."
5188280,5190720," Um, Android already allows sideloading."
5190720,5194080," No, it is not a mess all around."
5194080,5199160," Most users, I promise you don't sideload anything."
5199160,5201520," And it'll probably be the same way."
5201520,5207200," But if Apple has major cash cow apps come to them one after another, after another, after"
5207200,5214560," another, this is finally a way for partners to put pressure on Apple to actually be partners"
5214560,5222600," rather than servants of Apple rather than just being grateful that Apple gives them the"
5222600,5227840," privilege of being part of their, their fiefdom or whatever."
5227840,5232200," Um, limited sideloading is already a thing on iOS."
5232200,5236800," So yeah, things might not change that much, but right now it's very restrictive."
5236800,5238640," Users have to import a certificate to do so."
5238640,5240400," It has to be refreshed weekly to function."
5240400,5243640," If you aren't a developer, there's an app limited three."
5243640,5245720," Um, all store."
5245720,5248640," I've never even heard of this is apparently a third party app store that automatically"
5248640,5250760," refreshes the certificates."
5250760,5254720," Now this discussion question, who's right here and why I think I've made my position"
5254720,5256200," pretty clear."
5256200,5258080," This is a win for consumer choice."
5258080,5261920," And again, this is one of those things where if you're an Apple user who wants to only"
5261920,5266880," use the app store, then by all means you should have no objection to this for everyone else"
5266880,5270600," because you can keep just using the app store."
5270600,5272440," Go for it."
5272440,5275000," I don't want to."
5275000,5279160," And I don't like Apple's monopolistic behavior."
5279160,5282080," So I might choose to do something else."
5282080,5284040," It's called consumer choice."
5284040,5286960," You have the choice to do it that way."
5286960,5292720," And this is effectively a legislative body stepping in and saying, yeah, Apple has not"
5292720,5298120," in good faith provided consumer choice has not in good faith, put themselves on a level"
5298120,5303040," playing field with their competitors on their ecosystem and has behaved in a monopolistic"
5303040,5304760," way."
5304760,5308760," If they had if they had acted in good faith, this probably wouldn't have come to bite"
5308760,5309760," them, but they didn't."
5309760,5313640," And so it has too bad."
5313640,5314640," I don't feel bad for them."
5314640,5315640," I just can't."
5315640,5318400," They've been just our souls to deal with."
5318400,5320560," Yeah, absolutely."
5320560,5321560," Like every turn."
5321560,5322560," They've made their bed."
5322560,5323560," Now they sleep in it."
5323560,5324560," Yeah."
5324560,5327680," I'm glad the EU actually has the stones to do this."
5327680,5330800," Now the next discussion question is what would a more open iPhone look like?"
5330800,5335560," Would you be more or less likely to buy one if it supported third party app stores and"
5335560,5336560," sideloading?"
5336560,5342120," Because man, with sideloading, I'm imagining anyway, a lot more functionality that I just"
5342120,5345320," can't get unless I want to jailbreak the stupid thing."
5345320,5346320," Yeah."
5346320,5347840," I think it really depends."
5347840,5352920," It depends what services start putting themselves up to be sideloaded."
5352920,5357880," It depends if if users really start actually doing it at all."
5357880,5362080," Because if users don't do it, then companies aren't going to bother running that setup"
5362080,5363080," anyways."
5363080,5364800," Like there's a lot of variables there."
5364800,5367960," I think it's one of those things where like first generation of it might not necessarily"
5367960,5374720," matter too much, but it will be interesting to see how it evolves over time."
5374720,5377240," I have another discussion question."
5377240,5382000," Would Flowplane just immediately go the sideloading route or would we try and stay on the app"
5382000,5383000," store?"
5383000,5389160," Because I know which way I lean right now, but let's have executive dialogue here."
5389160,5392600," Let's talk about synergies."
5392600,5396080," One problem with sideloading and one of the reasons why we've avoided sending out packages"
5396080,5398160," like that in the past is updates."
5398160,5399160," Yeah, absolutely."
5399160,5402960," We don't have an in-app updater that is something that is possible, but that is a tool that"
5402960,5403960," we would have to make."
5403960,5404960," Which costs money."
5404960,5405960," Yeah."
5405960,5406960," So I don't know."
5406960,5408760," It really depends."
5408760,5417520," I could definitely see someone making some open source package updater for iPhones or something."
5417520,5419480," Yeah, or an alternate app store."
5419480,5420480," Or that."
5420480,5421480," They have their own updater."
5421480,5422480," Yeah."
5422480,5427760," So I mean there's a lot of potential there."
5427760,5432400," There's definitely a lot more we could do with the app if we could just let it get side"
5432400,5434200," loaded."
5434200,5436320," There's a lot of things that we've been stopped from doing."
5436320,5440040," We'll get complaints, people will email customer support and they're like, \"Hey, this isn't"
5440040,5441040," very intuitive."
5441040,5444440," It's like you are 100% correct."
5444440,5449120," I completely agree with you and I apologize that there's nothing we can do about it because"
5449120,5450600," like we can't.\""
5450600,5454360," They're like, \"It would be really great if when I go to try to do this thing it could"
5454360,5456520," tell me that like I have to do it on the website.\""
5456520,5459880," And it's like, \"Yep, that would be awesome, but we can't.\""
5459880,5461520," We can't send you to our website."
5461520,5462520," Sorry."
5462520,5463520," It is what it is."
5463520,5464520," Ridiculous."
5464520,5469920," And they've gotten a little bit better with it over time, but it's still far from what"
5469920,5472000," I would consider acceptable."
5472000,5473000," Yeah."
5473000,5479400," I think merge messages are much more under control."
5479400,5483520," There's three potentials, no incoming and then we have 15 curated."
5483520,5487800," So we have a lot to go through, but the wave has subsided."
5487800,5492760," Let me jump through a couple of these really quickly."
5492760,5498000," Adjuric Games is going to be paying half a billion dollars for cop evaluations and the"
5498000,5499480," use of dark patterns."
5499480,5500920," Are you familiar with dark patterns?"
5500920,5501920," Yeah."
5501920,5502920," I would think that you would be good."
5502920,5505640," Then why don't you explain them because you probably know more about them than I would."
5505640,5512760," So a dark pattern, and I apologize if I explain this poorly, but a dark pattern is like trying"
5512760,5516760," to mislead or trick users in certain ways."
5516760,5517760," Yeah."
5517760,5521680," So manipulate your website or your service so that-"
5521680,5526360," Manipulate the appearance of things, manipulate the user experience of things like where you"
5526360,5531440," position different buttons, manipulate things to try to funnel people in a certain direction,"
5531440,5534800," which is probably not something that they would want to do."
5534800,5535800," Yeah."
5535800,5541280," So like if you kind of obscure your sign up to a newsletter thing, and it's a checkbox"
5541280,5544200," and it's automatically checked, but it's like really small and it's somewhere that you wouldn't"
5544200,5545200," expect."
5545200,5546200," Yeah, that'd be a dark pattern."
5546200,5547200," That would be a dark pattern."
5547200,5553920," So you have like a buy now button, okay, for a product someone might want."
5553920,5558000," And then in very small text, it says you authorize us to send you one of these every"
5558000,5559000," month."
5559000,5560000," Yeah."
5560000,5562720," And you didn't realize that you were signing up for subscription service."
5562720,5564840," That would be a dark pattern."
5564840,5572840," So it's using subtlety to get users to do inputs that are not what they actually want."
5572840,5580040," So $245 million of the settlement is in refunds for dark patterns and billing practices that"
5580040,5585320," essentially made it too easy to make purchases in game, often accidentally, according to"
5585320,5586320," the FTC."
5586320,5592000," It is claimed that Epic would intentionally switch button positions to create situations"
5592000,5595600," where charges were made with a single button press."
5595600,5598920," Charges would also be made when the game would be woken from sleep mode through these dark"
5598920,5601240," patterns of deceitful UI."
5601240,5606000," In April 2018, Epic would allow charges to be made without cardholder action or approval."
5606000,5610000," So by default, simple button presses would lead to charges."
5610000,5616400," The rest of it is for violating the Children's Online Privacy Protection Act COPPA by not including"
5616400,5621600," adequate parental controls, collecting children's personal information without parental consent,"
5621600,5626360," and using overly relaxed privacy settings that included text and voice chat being active"
5626360,5627360," by default."
5627360,5633400," I think we can all agree is not good when kids are gaming online."
5633400,5636000," I don't want to hear their annoying voices."
5636000,5639160," Sorry, what were you talking about?"
5639160,5642120," Other examples, by the way, can include things like some of these were brought up in Flow"
5642120,5643120," Plane Chat."
5643120,5647320," If you're trying to unsubscribe from something, but like cancel button being really big and"
5647320,5650840," obvious and the unsubscribe button being like a hyperlink that you can barely even tell"
5650840,5653400," is a button."
5653400,5655760," One that you see fairly often with subscriptions."
5655760,5658560," Man, I was okay."
5658560,5666200," So a little while ago, my grandfather passed away and we were going through and canceling"
5666200,5668840," some of his online subscriptions and accounts and things."
5668840,5670920," And he had Amazon Prime."
5670920,5674440," Cancelling Amazon Prime is hard."
5674440,5676600," Why is it so hard?"
5676600,5678880," Because Daddy Bezos needs more yachts."
5678880,5683480," And I legitimately think, I almost, man, I had told myself I wanted to rage on the"
5683480,5685960," Wancho about this and I think I forgot about it."
5685960,5690120," But I think it's genuinely like oppressive to old people."
5690120,5691120," Yeah."
5691120,5693160," Because it's really confusing."
5693160,5697120," And they like move around where you need to press the cancel button and they frame it"
5697120,5699000," in a bunch of really weird ways."
5699000,5701560," And like the website feels like it degrades."
5701560,5705440," Like it feels like you go back to like 1990s internet because you get these like weird"
5705440,5709200," ancient UIs as you're going through and like it's very weird."
5709200,5714000," You feel like you're doing something wrong?"
5714000,5716560," It's so not okay in my opinion."
5716560,5717560," I don't know."
5717560,5719160," It actually bothered me a lot."
5719160,5724120," I already don't exactly have the most positive relationship with Amazon."
5724120,5726800," So I do have to consider that."
5726800,5728920," But it was actually like really terrible."
5728920,5733120," Yeah, Luke was probably in more of a hurry to cancel a Prime subscription than most people"
5733120,5734120," would be."
5734120,5736360," Yeah, that's probably fair enough."
5736360,5739920," But like another thing and this is not a drag on him."
5739920,5744360," He had multiple Amazon accounts that we ended up figuring out."
5744360,5749920," Really easy to accidentally do that at multiple Prime subscriptions."
5749920,5751760," It should be way harder to do that."
5751760,5752760," Yeah."
5752760,5755440," Like I just, man, I don't know."
5755440,5760040," Someone in full plane chat just said, just said, I'm a sys admin and it took me 20 minutes"
5760040,5761040," to cancel Prime."
5761040,5762140," There should be one click."
5762140,5765160," That should not be okay."
5765160,5767040," Like that's actually crazy."
5767040,5768200," I don't know."
5768200,5772200," In my opinion, that's an extremely egregious version of like a dark pattern."
5772200,5778680," Yeah, it's trying to push people to not do the thing that you don't want them to do."
5778680,5779680," So yeah."
5779680,5786360," I just wanted to read this comment from Jedi 2, taking Dan."
5786360,5788160," You guys handled the outage well."
5788160,5790160," Very impressed the show wasn't canceled tonight."
5790160,5791760," Luke and I have a streak."
5791760,5792760," Okay."
5792760,5793760," It's not allowed to happen."
5793760,5798720," I never entered my mind that the show was not going to go on tonight."
5798720,5801880," I will not be responsible for breaking this streak."
5801880,5805800," No, no one here is going to be the one to break the streak."
5805800,5809080," I was told that I have too much vacation time recently."
5809080,5810720," So I had to book some vacation time."
5810720,5814240," And when I was trying to figure out when I could book it, I was describing like, okay,"
5814240,5815240," I could do these things, whatever."
5815240,5817160," I was like, I can't take Friday's off."
5817160,5818880," It's just, it's not an option."
5818880,5822920," I was like, when show must go on."
5822920,5827040," When I was traveling, I technically had those Fridays off, but I was just like, no."
5827040,5828720," I'm on vacation this week."
5828720,5829720," Yeah."
5829720,5830720," Perfect example."
5830720,5831720," You know that."
5831720,5832720," Yeah."
5832720,5833720," It's going to happen."
5833720,5834720," When show must go on."
5834720,5837000," I'm on vacation right now."
5837000,5839000," What's up?"
5839000,5845200," Speaking of things that might have brought people back from vacation, this isn't really"
5845200,5850200," properly in the dock, but the write up by Scotty Seng on the forum is quite good."
5850200,5851720," So we're going to use that."
5851720,5857280," Alert for LastPass users, the breach in August was worse than expected."
5857280,5858280," A lot worse."
5858280,5859280," I use LastPass."
5859280,5864680," I've hated it for so long, but I have assigned the task of switching our corporate password"
5864680,5869640," manager over to something else to multiple people for like almost two years now."
5869640,5871640," And it hasn't been done actually over a year."
5871640,5873560," I think I'm going to take the mantle."
5873560,5874560," Are you?"
5874560,5875560," That would be great."
5875560,5876560," Thanks."
5876560,5877560," Yeah."
5877560,5880160," Can we go with is key pass the one that has the local nonsense?"
5880160,5881160," I don't know."
5881160,5884840," I haven't done research in basically at all."
5884840,5888080," I've been frustrated that we haven't switched for quite a while."
5888080,5891520," And then this article came out and I was like, we're moving."
5891520,5892880," It's like, I'm going to find a way."
5892880,5893880," I'm going to get it done."
5893880,5894880," We're moving."
5894880,5895880," We have to move."
5895880,5896880," But anyways, yeah."
5896880,5901480," Previously mentioned breach in August, LastPass mentioned encrypted data was downloaded but still"
5901480,5902480," secure."
5902480,5905640," However, this recent update states that the breach was worse than expected as actors can"
5905640,5911000," brute forced decrypt the copied backup vaults that were removed out of their last"
5911000,5913000," past secured cloud containers."
5913000,5919320," LastPass is advertising users to, sorry, advising users to reset and update all passwords,"
5919320,5922560," especially the master password."
5922560,5923960," This is not exactly the..."
5923960,5930920," So worst part is that there's information that is stored in plain text."
5930920,5931920," Yeah."
5931920,5932920," So this is..."
5932920,5934080," These are names and passwords?"
5934080,5935760," Not so much."
5935760,5944200," But as far as I can tell, the main account information, so the name, email address, is"
5944200,5946800," accessible to the hackers."
5946800,5947800," And the URL."
5947800,5949160," Yes, the URLs."
5949160,5952040," We're stored in plain text."
5952040,5958320," So what that does is it makes the process of going through and trying to brute force"
5958320,5964360," the username and password much easier if you know what service it's for."
5964360,5965640," So that's one thing."
5965640,5974920," And number two is the entire web history of a user is pretty valuable even without the"
5974920,5977880," user names and passwords."
5977880,5978880," And you would have it."
5978880,5979880," Because they're tied..."
5979880,5981280," It's not the entire web history."
5981280,5982280," Well, it's..."
5982280,5983280," It's every..."
5983280,5984280," I can't..."
5984280,5985280," I really have an account."
5985280,5986280," It's a..."
5986280,5987280," Yeah."
5987280,5988280," It's very similar, but not the same."
5988280,5989280," I'm just saying..."
5989280,5990280," Sure."
5990280,5991280," I'm just saying."
5991280,5992720," But yeah, I mean this is horrible."
5992720,5993720," Yeah."
5993720,5997080," I'm just going to get out in front of it."
5997080,5999680," I look at some bad stuff on the internet."
5999680,6000680," Sure."
6000680,6001680," Mine leaks."
6001680,6002680," Whatever."
6002680,6004680," There's stuff in there."
6004680,6005680," Yeah."
6005680,6009360," And like one of the things too is like..."
6009360,6012660," People can say like these master passwords are going to be basically impossible to brute"
6012660,6014140," force."
6014140,6016680," It's a non-zero possibility."
6016680,6019240," And like compute school magnets."
6019240,6020240," Mm-hmm."
6020240,6024800," And people can find ways to break certain types of encryption and all this other type"
6024800,6025800," of stuff."
6025800,6029920," So you should update all of your passwords."
6029920,6032760," And that's going to suck."
6032760,6033760," But you should do it anyways."
6033760,6035240," And you should leave LastPass."
6035240,6038000," That would be my suggestion."
6038000,6039000," Yeah."
6039000,6040000," Yeah."
6040000,6043200," So we need to update all of our passwords."
6043200,6044200," Yeah."
6044200,6045200," And we need to..."
6045200,6046200," Especially our passwords for celebrityfeedpicks.com."
6046200,6047200," Yeah."
6047200,6048200," Do you got that one?"
6048200,6049560," I don't even know if that's a real sight."
6049560,6050560," It probably is."
6050560,6052800," I think it has to be."
6052800,6055240," There's some website that does that."
6055240,6057680," I don't know if it's called that."
6057680,6060680," This particular one isn't it."
6060680,6062240," Nope."
6062240,6063240," It's this at the moment."
6063240,6064240," Oh."
6064240,6065240," It seems to be parked."
6065240,6066240," Yeah, it's parked."
6066240,6067240," There's something like that though."
6067240,6068240," Oh, I'm sure there is."
6068240,6072520," Because I remember like forever ago you were on there or something."
6072520,6073520," On where?"
6073520,6074720," I think we like joked about it."
6074720,6078880," You were on some website that like tracks celebrityfeedpicks."
6078880,6084080," I guarantee this is a thing."
6084080,6087200," I did not think this was going to be something we were going to be looking up on Wanshow"
6087200,6089400," today."
6089400,6090400," But I like..."
6090400,6091800," Men dot wiki feed."
6091800,6092800," Wiki feed."
6092800,6093800," Yeah."
6093800,6094800," Interesting."
6094800,6095800," Yep."
6095800,6097800," Is that you?"
6097800,6099280," I mean, this is."
6099280,6100280," Yeah."
6100280,6101200," This almost certainly is."
6101200,6102200," This is."
6102200,6104720," I'm pretty sure this is."
6104720,6105720," Yep."
6105720,6107320," This is my old bathroom scale."
6107320,6108720," That's definitely my towel."
6108720,6109720," Yeah."
6109720,6110720," That's weird."
6110720,6112600," Oh, you might want to close the page."
6112600,6113600," I think there was something."
6113600,6115600," No, no, no, just close the page."
6115600,6116600," Just close the page."
6116600,6117600," Okay."
6117600,6118600," I see."
6118600,6119600," Yeah."
6119600,6120600," All right."
6120600,6121600," Well."
6121600,6122600," Hey."
6122600,6125600," It is what it is."
6125600,6136080," A U.K. regulator warns that sharing Netflix passwords may be illegal."
6136080,6137080," Oh."
6137080,6142920," U.K.'s intellectual property office said on Tuesday that sharing passwords to access"
6142920,6148880," content breaks copyright law, the comment was seemingly unsolicited as Netflix has"
6148880,6153880," never stated that it would take legal action against British people for sharing passwords,"
6153880,6156080," which is jolly good of them, I suppose."
6156080,6160080," And since making the comment, the IPO has removed references to password sharing from"
6160080,6164420," the guidance portion of their website, but a spokesperson confirmed the agency's stance"
6164420,6168340," on the matter saying there are a range of provisions in criminal and civil law, which"
6168340,6172140," may be applicable in the case of password sharing, where the intent is to allow a user"
6172140,6175140," to access copyright protected works without payment."
6175140,6180220," TLDR, sharing a password is illegal in both a criminal and civil sense, according to this"
6180220,6181220," particular body."
6181220,6184340," Sorry, I'm going to interject for a second."
6184340,6185340," What now?"
6185340,6194260," People pointed out that you didn't notice that was a problem because you don't see ads."
6194260,6196260," It's true, though."
6196260,6198220," It just happened."
6198220,6199220," We weren't kidding."
6199220,6202220," It's actually a thing."
6202220,6208980," Oh, I find that so funny."
6208980,6216220," Remember those ads that would have like a super attractive woman?"
6216220,6220020," And then it would be like, by the way, there's a car in the picture or whatever."
6220020,6225020," Oh, yeah, sure."
6225020,6226020," You just see the car?"
6226020,6230020," Well, no, I just didn't see anything."
6230020,6231020," Okay."
6231020,6232980," Did you see the delay?"
6232980,6237140," How long it took for me to find a pair of breasts on a webpage?"
6237140,6240060," It doesn't see the ad."
6240060,6241660," I can't see it."
6241660,6244620," It doesn't matter what's on the ad."
6244620,6247900," If it's an ad, I can't see it."
6247900,6249220," It's invisible to me."
6249220,6255140," I'm so happy that we now have really good proof because I know it's a thing."
6255140,6259220," But when you try to tell people, I think a lot of people are like, \"Oh, yeah, sure.\""
6259220,6261220," I'm not affected by ads."
6261220,6263580," No, he doesn't see them."
6263580,6265620," It's different."
6265620,6268020," It's actually fundamentally different."
6268020,6272020," So it was like, \"Lionis is ad-block.\""
6272020,6273020," Yeah."
6273020,6274900," I can get annoyed by them."
6274900,6278700," Like the video we were shooting earlier with the worst videos, we were logged into the"
6278700,6284940," early Linus Tech Tips Google Ads, our Google account because that's the only way for us"
6284940,6289300," to see the true like-dislike ratio, which kind of helps when we're watching the content"
6289300,6291940," and trying to figure out what was so bad about it, right?"
6291940,6294220," And we don't have premium on that account."
6294220,6299140," And I was annoyed by waiting to watch the video I want to watch, but I couldn't tell"
6299140,6302460," you a single thing we saw an ad for."
6302460,6303580," Not a single one."
6303580,6305420," I have no idea."
6305420,6309860," All I really remember was registering because I- we've talked about this before, I have"
6309860,6310860," a premium account."
6310860,6314060," All I remember was registering that there was like, \"We had to wait eight seconds for the"
