start,end,text
3446820,3450620," be able to use them here's a more colorful version it's kind of like winter"
3450620,3455180," slash northern lights kind of inspired like here's just like an LTT circle logo"
3455180,3458020," inspired one I think this one's a little busy personally this is my first time"
3458020,3462620," actually seeing these by the way guys they look like they do kind of look like"
3462620,3467100," dogs I think we're out yeah we're out on the dong we're out on the black and"
3467100,3470820," white dong design and probably the orange dong design - yeah we could just"
3470820,3473900," do something a little bit more abstract like this this is dead on our"
3473900,3479700," yeah here's oh the tech link actually looks really good yeah I like that that"
3479700,3483340," one's that was sharp actually the tech linked branding lends itself really"
3483340,3490500," well to like clean cool designs yeah and yeah I'm gonna throw it all my socks and"
3490500,3497860," by a bunch of these it is inevitable yeah it was going to happen also I don't"
3497860,3504540," know if you guys can see this but yes confirmed we are working on a sandal"
3504540,3507740," okay can I petition I don't know anything about what you guys are doing"
3507740,3512540," yeah it's gonna be a while guys like you'll be wearing these sandals next"
3512540,3517660," summer okay maybe maybe it makes it by then I'm happy everything if everything"
3517660,3521420," goes according to plan you will wear them next summer you guys now need second"
3521420,3525180," layer bottoms so like not underwear bottoms because then if you do that with"
3525180,3530500," this you'll have every so I actually don't want I would be everything I just"
3530500,3534420," killed that project but that would be everything okay here's the I didn't well"
3534420,3537660," yeah I was like you could be a hundred percent okay all right all right all right"
3537660,3542060," chill out for a second here chill out for a second here so pants are really tough"
3542060,3546540," sizing is really challenging not like geez you got it hold on even then you"
3546540,3549900," got to accommodate all the different way sizes all the different leg lengths and"
3549900,3555620," all the combinations thereof okay so there's a huge like front-loaded"
3555620,3559940," investment to bring in all these different sizes that assumes that you"
3559940,3564340," can even figure out you know how to make the clothing fit nicely with all these"
3564340,3569340," different body shapes and types okay pants are hard number two what kind of"
3569340,3574900," pants because jeans basically you're not gonna take on I don't know what a"
3574900,3580740," popular gene brand is Levi sure you're not gonna take on Levi's G star yeah"
3580740,3588100," sure um so jinko jinko whatever the pitch that I got the pitch that I got was"
3588100,3594300," joggers now sinking and sweeping I don't think I did say they're basically very"
3594300,3599860," similar joggers are pretty much trendy sweatpants and the thing is I didn't"
3599860,3608620," actually kill the project so much as I put it on indefinite hiatus because see"
3608620,3613580," the thing is okay so the reason that I put it on indefinite hiatus is that from"
3613580,3619420," a from like a being excited about the merch standpoint I don't wear sweatpants"
3619420,3622940," and I don't wear joggers those are probably closer to joggers than they are"
3622940,3626900," sweatpants honestly the dream hack ones oh yeah yeah they're very jogger-y sweatpants"
3626900,3630780," yeah like they're more fitted and stuff they're not just like I'm sick today"
3630780,3634500," yeah those are those are those are probably basic I would basically I would"
3634500,3639700," basically yeah I would basically want something that isn't I'm sick today pants"
3639700,3645220," but isn't jeans like like okay I don't know fashion so but yeah something you"
3645220,3649980," could wear out but we're not trying to compete with jeans so what's her what's"
3649980,3656420," her name again the the mom of all the the famous Kardashian people a"
3656420,3660620," Christianer so believe it or not it was actually after a presentation from Chris"
3660620,3667460," Jenner of all people where she was talking about how how they decide on"
3667460,3672020," which business opportunities to pursue because okay when you're the Kardashian"
3672020,3676620," slash Jenner clan you have basically an endless supply of people pitching you"
3676620,3681860," on endorsing their product or branding or whatever blah blah blah blah blah blah"
3681860,3687380," and she went one of the most important things for us was to focus on what we're"
3687380,3691140," passionate about because then you will never get bored of it what's up you"
3691140,3695260," don't wear hats I actually don't I actually do wear hats very rarely I used to"
3695260,3698500," wear hats every day okay that's fair so I actually like I can understand the"
3698500,3701620," hat and when I go it on the weekend and I'm like out in the Sun I will I will"
3701620,3704460," take my hat yeah I do wear my own I remember what he used to wear them all"
3704460,3709940," the time so so and besides the hat project was actually already complete"
3709940,3714820," when I attended that workshop so it anyway okay the reason that I killed the"
3714820,3721780," joggers and fast-tracked socks oh no I'm cool I just want to eventually have"
3721780,3727100," more colors of water but Italy eventually happened so what I told Lloyd and Nick"
3727100,3734420," sorry I know that's okay so what I told Nick and Lloyd was we're gonna do it"
3734420,3739340," okay but we're gonna do it after we've explored the things that I'm like really"
3739340,3744780," excited about passion about like I am I don't care if it happens in 2025 I just"
3744780,3749060," want to eventually be able to walk out of the door wearing purely LTT I hate it"
3749060,3753620," when the ice breaks free but the fancy new jacket takes the brunt of the blow"
3753620,3758460," and it wicks right off it does actually this is not actually a jacket though okay"
3758460,3764540," can you get the terminology I'm sorry okay this is the swag it what"
3764540,3772100," SWAT jacket sweater jacket okay okay okay so feel the material here okay okay"
3772100,3777820," kind of like a sweater okay feel the material here definitely jacket it's a"
3777820,3782220," swag it's a sweater between the yeah so you can still get soaked while only"
3782220,3786660," getting a little bit so it's a swag it okay nice and it also has like more more"
3786660,3791700," like out at night features like this is reflective which is actually reflective"
3791700,3798060," strip on front and back that's cool and I will also say it hit the sweater part"
3798060,3801900," of the sweater jacket combo and still wicked off so my joke about getting so"
3801900,3806340," so so it's it's designed to be a little bit shoutier than stealth hoodie yeah it"
3806340,3809140," is a bit more expensive I think it's gonna be about thirty dollars more like"
3809140,3814820," particularly not stealthy but it's YKK zipper the material quality is really"
3814820,3819580," different like it's higher not that stealth is bad just that this cost more"
3819580,3826020," and it retains one of the key features of stealth which is of course the secure"
3826020,3828580," phone pocket I'm just gonna throw in there really quick the material on the"
3828580,3832780," stealth hoodie is actually like particularly nice we've had a complaint"
3832780,3835540," that I don't think it's gonna get soft but breath from you if D tech was like"
3835540,3839020," dude I'm left hand I know I watched the video I don't think there's any solution"
3839020,3844180," to that I mean we could do like a one-off for him but other than that no we"
3844180,3849420," don't plan to do like a lot of free go keep probably free is that possible I"
3849420,3853820," mean anything is that doable like they are actually working on an order of"
3853820,3859500," stealth right now is it possible to what size is you have to medium is"
3859500,3863780," a medium I could see if we could get him a lefty one okay can you see what you"
3863780,3868020," can do all right and we're not doing this for any what guys we're not we are"
3868020,3872500," not doing a left-handed skew because it's it's just another nightmare it's"
3872500,3877180," another inventory item to manage but you can go like this yeah or you can"
3877180,3880740," pass it to your right hand yeah but but it's totally possible you have D has"
3880740,3888420," pimped our merch so hard yeah that just for him we will we will try yeah I'm not"
3888420,3892660," promising anything so anyway we've got a bunch of different sandal designs to"
3892660,3895900," look at some of them are immediately off because anything you can't run in"
3895900,3899820," like this you're done you're done it's out my biggest thing is you have to like"
3899820,3905100," it and want to wear it like a lot so well there are key considerations for"
3905100,3910020," me like I do I do expect even though I'm wearing sandals to be able to run in"
3910020,3914580," them yeah and so it has to be a design that straps for your video where it was"
3914580,3917860," I think it was Taren where you where you had like a battle with him about the"
3917860,3922940," the pros and cons of Sandals vs. shoes I like I know but this sandal needs to"
3922940,3927420," win yes you know what I mean so it has to have everything that is good about a"
3927420,3930740," shoe some of these designs actually look kind of sharp I think that's mainly"
3930740,3935700," just like this one is it well it's not like the sandal stuff is like by accident"
3935700,3938780," and we should absolutely coordinate the sock design with the sandals which is I"
3938780,3942420," think why he provided it this way but some of this is some of this is looking"
3942420,3946100," free I like this one actually I think this looks pretty good so my question"
3946100,3953340," like Chris Jenner stuff is like yeah I have no idea I don't actually pay any"
3953340,3957620," attention to their merch crap so do you know what the kimono is no it's"
3957620,3961100," Spanx with an extra scooping of cultural appropriation I don't know what"
3961100,3966340," Spanx are do you know what Spanx are oh it's like those like why would we know"
3966340,3971460," this crap why do you know this crap like not leggings but like under garments"
3971460,3978940," like tuck all the fat bits in oh okay maybe I should know that"
3980340,3986100," she called it a kimono and then because she's Kim and everyone got upset I"
3986100,3990140," actually give beyond the excellent message that was in part of that talk"
3990140,3994900," about business I give so few cares about the actual content and products over"
3994900,3998020," there I've had a I've had a minor I might be one of the people that buys a"
3998020,4002180," whole bunch of element shirts to expand their clothing because we I had my"
4002180,4006860," dad over last night yeah that was epic I had my dad over last night to look into"
4006860,4009460," a plumbing issue at my house and we figured out that the hot and cold water"
4009460,4012500," is unreliable because when they plumbed the apartment building that I'm in"
4012500,4016060," they run the cold water right next to the hot water oh and it heats up the"
4016060,4019580," other pipe so we've when I've been washing my clothes they've all been"
4019580,4022420," drinking so all my shirts are effectively largest now and they're"
4022420,4026100," supposed to be actualizers so I've like lost weight but look heavier which is"
4026100,4031020," sweet it's really cool so I have the other considerations for the sandal"
4031020,4038940," okay durability I can smell sandals it's okay sandals always fail in the same"
4038940,4045020," spots okay that makes sense here yeah there's just like a lot less stuff"
4045020,4047660," holding on there's a handful of spots that they feel you can see this is"
4047660,4053060," totally detached here yeah yeah so I mean how long have you had that though I"
4053060,4058020," expect a long lifetime out of my sandals yeah no I think this is the"
4058020,4061300," like second or third pair since I've known you know it's probably like number"
4061300,4066540," four okay yeah so I do like one every one and a half years or so it's not bad"
4066540,4069740," it depends on when they fail no I think that's pretty reasonable so if we"
4069740,4073740," can if we can get to that kind of level of quality and remember I wear them"
4073740,4078540," every day like this these are my every day carry"
4078540,4083780," so we did strap weaponized sandals yeah yeah which mouse pads do we like so oh"
4083780,4087180," which mouse pads do we like I can't figure out how to get back to the mouse"
4087180,4091700," pads I can't close this for some reason so I don't know like escape isn't"
4091700,4095340," working I can't oh wait are you guys doing a feedback you guys doing a straw"
4095340,4098340," pull or some other kind of I think they're different I think we're gonna put it"
4098340,4101820," on Twitter yeah no I know they're different files I just I can't close this"
4101820,4106140," I don't know I don't know how to close it oh wait I know what the problem is"
4106140,4112780," it's a separate tab there's you well there's your problem all right so yeah I"
4112780,4117660," don't I don't want to look at that right now I want to look at the socks okay so I"
4117660,4122780," like this one what do you think Luke I like the top left one yeah I like a"
4122780,4126140," little bit of color in my socks personally but what about doing like a"
4126140,4133140," different color we don't have to be married to orange I like orange I like"
4133140,4137500," the like that sock are you guys doing one we don't know yet it's gonna really"
4137500,4142620," depend on minimum order quantities we found a supplier who seems like frickin"
4142620,4148540," legit like they make socks for brands that I've heard of which is cool and like"
4148540,4154860," not Hanes like like brands that make like high-end hiking socks and stuff that I"
4154860,4159860," have heard of and I was like okay cool okay so we found like a really good"
4159860,4165300," factory we think but their minimum order quantities are like 3500 pairs"
4165300,4169700," stuff like that like really really high size or in total like dangerously high"
4169700,4174460," like like per I actually Lordy I don't know because I was talking to John oh"
4174460,4177540," about this before the show and if you guys are vetting as well if you've"
4177540,4181420," vetted for everything else that's on the story so far I'm probably just gonna"
4181420,4185260," throw my socks away and get these and I'm not exaggerate we're gonna do our"
4185260,4190980," best but making like a sock that would satisfy me which is what it has to be"
4190980,4195340," is not gonna be easy and might even take longer than the sandal yeah so but"
4195340,4200140," that's but that is why I'm probably gonna do that so you know the minimum"
4200140,4204180," quantity thing maybe I'm gonna make you start buying merch at some point I"
4204180,4208340," well I know okay I'm gonna have to cuz like I can't just give you your entire"
4208340,4212020," wardrobe for no I know I actually don't want to hear any I was fully expecting"
4212020,4216220," to buy all of that being very clear because the I'm probably gonna do an"
4216220,4221100," underwear swap at one point I've kind of decided that you're not the only one we"
4221100,4224900," have gotten so many orders for specifically like two packs of underwear"
4224900,4228540," which is like nobody orders two packs on their first order yeah that's because"
4228540,4233580," they already have a pack yeah and like three is laundry once a week it's a"
4233580,4238580," buffer yeah it's gone to the point where I get a little bit annoyed when my"
4238580,4242700," LTT underwear are not clean because then I'm like now I have to wear some other"
4242700,4247700," junk I'm just like that sock can't put other junk on your junk no exactly all"
4247700,4254260," right do we have any more topics for today some stuff oh yeah Apple is locking"
4254260,4260260," iPhone batteries to the phone so the original article here is from I fix it"
4260260,4265540," so Apple has announced that only Apple batteries can go in iPhones and furthermore"
4265540,4270620," only Apple may install them RC mail posted this on the forum so if you"
4270620,4274240," replace your battery in the newest iPhone so the 10s the 10s Max and the 10"
4274240,4278420," are a message indicating that you need to service your battery appears in"
4278420,4282500," settings battery next to battery health this service message is normally an"
4282500,4286620," indication that the battery is degraded and needs to be replaced however even"
4286620,4289940," if you put in a brand-new battery a first-party Apple battery you take two"
4289940,4296900," iPhone 10s's and swap their batteries they will both display the error that is"
4296900,4301220," unless an Apple genius or an Apple authorized service provider authenticates"
4301220,4305420," a battery to the phone that phone will never show its battery health and will"
4305420,4309620," always report this vague ominous problem so the way it works is that there's a"
4309620,4313140," Texas Instruments microcontroller on the battery that provides information to"
4313140,4316740," the phone like capacity temperature and how much time until it fully discharges"
4316740,4320540," there's nothing inherently wrong with that and far as I don't know of a phone"
4320540,4323700," that doesn't have that feature I mean Apple's is a little bit custom but like"
4323700,4327660," basically the thing that has changed now is that the chips in the newer iPhone"
4327660,4330900," batteries include an authentication feature that stores the info for"
4330900,4334860," pairing the battery to the iPhone's logic board if the battery doesn't have"
4334860,4339020," the unique authentication key the iPhone's logic board is expecting you'll get the"
4339020,4344700," service message so I wonder yeah if anyone can figure it out and if it would"
4344700,4348940," be even remotely worth it to swap the microcontroller apparently yes that"
4348940,4353340," would work yeah it's extremely difficult but that's what I mean it's more work"
4353340,4359140," than okay yeah because and this is something that is sort of I guess a"
4359140,4365660," saving grace of this move other than giving you that message it doesn't have"
4365660,4369940," an effect so you know how if your battery is degraded past a certain"
4369940,4373660," lifespan Apple can throttle the performance because it can't deliver the"
4373660,4379420," peak power that the phone needs in order to perform its best or whatever"
4379420,4383900," Apple's degraded message here doesn't force the phone into that mode or"
4383900,4390660," anything like that for now hold on it just says degraded and otherwise the"
4390660,4395820," phone operates normally okay the problem as you ruined my transition to"
4395820,4401180," is that this is yet another bloody slippery slope yeah for Apple to lock"
4401180,4406460," down their devices even further so that nobody without Apple's permission is"
4406460,4413020," allowed to open a device and service a device that you own even Tesla is"
4413020,4420540," improving in this regard and like they do not have a good track record no so I"
4420540,4425500," don't really have anything else to say about that like I do I understand Apple's"
4425500,4433260," point to a degree you know every time an iPhone blows up it makes the news Apple"
4433260,4438540," doesn't want that and if they could you know look back at some telemetry data"
4438540,4442820," that shows that that phone was giving a message to their owner that the battery"
4442820,4446980," needs to friggin be serviced and be like well that wasn't the battery we put in"
4446980,4449900," there that would be very nice that would be very nice for them I'm very"
4449900,4454500," conflicted on Apple right now because I kind of really want an iPhone as my"
4454500,4459340," daily driver because it would be very nice for security reasons and the"
4459340,4462180," signing with Apple stuff that's coming and all that kind of stuff is really cool"
4462180,4466380," on the other hand you know how much a battery swap by Apple costs exactly"
4466380,4471700," right yeah so there's like there's the like I really like privacy things and I"
4471700,4477020," really like right to repair and right now they're not going together at all yeah"
4477020,4481460," and that's pretty frustrating that being said how many times have you had a"
4481460,4484460," battery swap and a phone that you actually wall that you're a bad person to ask"
4484460,4489620," for this go ahead ask me how many times if you had a battery swap on a phone"
4489620,4493620," that is your personal daily driver oh yeah no because I know you've had them for"
4493620,4496740," like the security phones and stuff but that doesn't really yeah no no like I've"
4496740,4500180," done phone battery swaps but I changed phones so often you know the note nine"
4500180,4504380," might be my first one based on how the note 10 looks because I'm not upgrading"
4504380,4508820," to it can we do a quick straw poll sure I want to use the new polling service"
4508820,4514020," it's not ready yet sure hit me with that straw poll what do you want to know"
4514020,4519020," Luke what do you want to know she doesn't like you more than once can we"
4519020,4521700," assume that getting a battery swap one time in a phone is not that big of a"
4521700,4526620," deal sure is that fair yeah so have you had your battery swap in your phone more"
4526620,4530740," than once yes or no sure okay"
4535100,4548340," okay yes no and then these types of polls have a tendency for people to only"
4548340,4554420," answer if they're in the upset category so I want you to answer this yeah no"
4554420,4559620," matter what yeah okay hit me with that poll I'm dropping it in YouTube dropping"
4559620,4564860," it in that YouTube good job do you gonna drop it in that float plane yeah oh you"
4564860,4567500," don't have the float plane stream up you know what I'll do a couple super chats"
4567500,4573380," will we wait it's already up that with Kumar have my free money oh thank you"
4573380,4578540," Steven Elswick hey from someone deployed overseas love your channel having your"
4578540,4582180," content to watch after a long day is higher relaxed and go float plane yeah"
4582180,4586540," you know that if you give us a tip on YouTube they take a bunch of the money"
4586540,4591820," and if you do it on YouTube float plane takes a bunch of the money which is good"
4591820,4600500," I mean thank you thank you appreciate it you know what's really funny we have"
4600500,4603460," had some people we actually need a tip feature because this is probably an"
4603460,4606340," additional tip he's probably subscribe don't float plane already we do yeah"
4606340,4610020," future we have had people that have contacted us asking to pay the higher"
4610020,4614860," tier really that's why I had you update the description being like hey you get"
4614860,4618380," all the same things and then we had some people be like yeah no I just want to"
4618380,4623940," pay more like what is 4k gonna be ready okay a pretty soon okay well we can"
4623940,4628180," roll out a 4k option that'd be pretty sweet and then I actually do we have do"
4628180,4632300," we have a feature yet to like quickly export like people's emails if they want"
4632300,4635180," to be on like a special mailing list so like whenever like when our text post"
4635180,4641340," coming that is when are all the features coming Luke the the the the user list"
4641340,4645100," export thing yes is something that was brought up very recently by e-boss box"
4645100,4649900," I'm sure it was and is not currently road mapped but is interesting interesting"
4649900,4653260," we're currently trying to like fix some things now that we've onboarded some"
4653260,4656260," creators some more problems of surface because we have an onboarded creators"
4656260,4659180," in forever so we're trying to like smooth those over and then keep moving"
4659180,4663940," forward okay I'm posting the link to twitch okay which got ignored for a little"
4663940,4668260," bit you guys do a show about trying to get free sync working on a g-sync monitor"
4668260,4678140," we could I actually don't know I don't know if you can do that because variable"
4678140,4681860," refresh rate like that implementation of variable refresh rate from free sync"
4681860,4686100," may specifically not be supported by NVIDIA scalar which is like a hardware"
4686100,4690260," piece in the monitor I don't know the answers I don't know so I might have"
4690260,4694060," said something dumb just there but it wasn't my fault or at least wasn't my"
4694060,4697780," intention all right let's have a look at our straw poll results have you had"
4697780,4701380," your battery swap your phone more than once wow so not many people actually"
4701380,4707420," no and this is from an enthusiast crowd so you are you okay so okay hold on a"
4707420,4711340," second here so are you suggesting then actually I have a couple of different"
4711340,4715580," angles here so you suggesting that we should just treat a battery swap once"
4715580,4720500," every three to four years as part of device maintenance and then after that"
4720500,4725100," the phone has probably exceeded its usable lifespan anyway so off to the"
4725100,4730940," recycler basically okay let me suggest that our enthusiast crowd may have"
4730940,4734700," actually swayed this poll the opposite way you might think because they're"
4734700,4738580," buying devices they're probably buying devices more often"
4738580,4744940," interesting this is part of the problem with like pulling you guys yeah any like"
4744940,4749180," specific crowd we need we need like a wider net that's interesting that might"
4749180,4756500," actually be very true I don't know because I know I think the only person in my"
4756500,4761460," personal life that isn't me or you that's gotten their phone serviced or has"
4761460,4764740," worked on their phone to the point of taking it apart and swapping things that"
4764740,4769340," wasn't like the hot swap removable batteries from back in the day is like"
4769340,4773980," one of my parents and that's it right yeah so like I don't know of that many"
4773980,4776860," people that do it but that's also an extremely narrow scope so that doesn't"
4776860,4783100," help either I don't know ultimate fails any plan to make a left phone pocket"
4783100,4788980," stealth hoodie oh wow we covered that Ethan free speech laws in the US are"
4788980,4792540," sticky some speech becomes an action for example death threats are illegal"
4792540,4795180," regardless of how they're conveyed yep that's a good point we did bring this up"
4795180,4798860," Iliad hey guys before I'll text you promised to host the next man show wearing"
4798860,4803220," only underwear including bras did you lie we didn't lie we forgot and we also"
4803220,4807820," didn't promise but I forgot I totally am down to do that okay well you don't"
4807820,4811260," have to it's fine win config today we learn Linus is mostly libertarian"
4811260,4818860," regarding speech at least here's the thing labels are bad yeah labels do not"
4818860,4825020," promote independent thought so no I would never call myself a libertarian I"
4825020,4829260," would never call myself a conservative I would never call myself a liberal I"
4829260,4832740," would never call myself right wing left wing or even centrist so I was gonna"
4832740,4838180," grab one of those yeah I know and then use it against I would never say that"
4838180,4846500," Hitler was okay that that clip of me doesn't know someone's I know yeah I know"
4846500,4851820," but if it didn't someone would just be fake the rest of it on I know right so"
4851820,4856500," anyway I would never use a label to describe myself because a label does not"
4856500,4862940," adequately convey the thoughts that I have about these kinds of complex issues"
4862940,4869140," there and they shouldn't for you either because just because the other"
4869140,4874700," libertarians think something doesn't mean that you should not every personal"
4874700,4880300," liberty makes sense some of them do but you have to actually think critically"
4880300,4886180," about whether things are a good idea yeah David says depending on if you're"
4886180,4888700," talking about free speech as the first amendment protection or free speech as a"
4888700,4894180," concept because there's a distinction there that is correct but either way"
4894180,4899420," what I said stands nope says you should collab with my car mods that would"
4899420,4905420," actually be sick yeah Thomas says name your upload time and dot beats for really"
4905420,4911300," cool and be 67 any chance of purchasing a float plane t-shirt we don't have"
4911300,4914100," plans for that right now but there's something that we've given some thought"
4914100,4920180," to yeah Quidro says just replaced my GTX 780 willing to sell it to line us for"
4920180,4926060," $500 great deal I bought it new for 650 have original box and receipt can't hold"
4926060,4933020," it for long GPUs are hot right now I think that message took about a year and"
4933020,4936220," a half to come through to us"
4937260,4943980," spaghetti though I'm auctioning the domain plain float dot com on go tag yeah he's"
4943980,4947900," been bugging me about that good luck with that we have no interest how fun"
4947900,4952300," dude thanks for the money how to overclock a laptop I 7 you need to have an"
4952300,4955500," overclockable laptop and then need to press the overclocking button in most"
4955500,4962180," cases captain captain nano captain I don't know what you're talking about"
4962180,4969060," can't sleep take my sleep deprived money okay sure Sean says unsubscribing from"
4969060,4974020," MKBHD not my real dad no don't do that this is all about more subscribers for"
4974020,4979860," LTT not less for Marquez because Marquez is a cool dude IQ solutions reach out"
4979860,4984140," to my communities for you keep it up awesome yeah well says bought merch in"
4984140,4987060," April to be shipped to Singapore back in April hasn't arrived support has been"
4987060,4991980," scarce because of the wind up to LTX okay yes email support again we will get it"
4991980,4996780," taken care of if not PM a on the forum actually PM Nick don't PM me I get too"
4996780,5000500," many PM's leg a man says I am watching while wearing one of my new element"
5000500,5003260," sure so I put on last one show yeah okay so that's a case where we did chip it"
5003260,5008980," out quickly megan says Luke last said everything tell us I can't I'm sorry oh"
5008980,5012540," yeah how about a had her mouse pad for flow plate okay we don't have a plan for"
5012540,5017620," flow plate make more float playing gear says Megan okay Elwood says LTT swim"
5017620,5023140," where when LTT kids where when my son every time I bring home a new merch item"
5023140,5031180," he's like daddy is there one in kid size yet oh kid no what am I sorry"
5031180,5036620," it makes baby gear do they really yeah of course they do their blizzard why not"
5036620,5040140," one phone pocket on each side we actually like the symmetrical or the"
5040140,5044620," asymmetrical look I'm sorry it was it was a style decision I'm sorry I'm not"
5044620,5048940," exactly a style expert it costs more money I liked it not much it's a style"
5048940,5054380," decision okay well Reggie says just wanted to give some support for getting"
5054380,5059660," the epic news in there yeah it's big deal joggers are running shoes do shorts"
5059660,5062460," instead no no joggers or pants but depends where you're from you might be"
5062460,5065100," from like the UK or something oh you're from Australia okay well that explains"
5065100,5074580," the lingo difference okay I think that's all we have time for today"
5074580,5078780," oh okay Nicholas says I carry two replacement batteries to swap on"
5078780,5082460," business stretch right but you are an edge case and you know you're an edge"
5082460,5088580," case so cut it out all right so that's it for you the way I'm sure this week"
5088580,5093300," see you again next week same bad time same bad channel except not I'm out next"
5093300,5098180," week I'm on vacation time on the same channel anyway I'm on big K but I'm not"
5098180,5102540," gonna see you again next week same that time same bad channel but he will yeah"
5102540,5106220," yeah cuz you're not on vacation I don't know who's gonna be there with me but"
5106220,5110180," someone probably not physically bye"
5110180,5116620," that's a good trip to"
5116620,5126580," oh Lordy did we not update the float clean title either gang it Luke oh yeah"
5126580,5133260," I'm not that way but which is a bitch she's not going to go but you buy a squint back"
5134260,5135860," (mumbles)"
5135860,5137860," (mumbles)"
5137860,5139860," (gulps)"
