start,end,text
9634640,9640640," i've seen these like gel silicon wrap things that hold AirPods cases sure"
9640640,9644720," so i think that might make it more okay yeah something like that sure"
9644720,9647760," but yeah we it's basically so you can you can"
9647760,9652240," strap anything to it that you want in terms of price i can tell you right now"
9652240,9655600," that the more zippers and the more pockets and the more"
9655600,9660160," detailed construction you add to something like a bag"
9660160,9664880," the more it costs but our goal is has never been to set out to make like a"
9664880,9668000," mediocre bag i think there's a lot of mediocre bags on the market if you want"
9668000,9671680," one of those you can just go buy one you don't have to wait"
9671680,9678080," but i think this thing looks absolutely killer do you know the really excited"
9678080,9680560," do you know the price point on it no i don't okay yeah"
9680560,9683280," i mean it's still in development so every time we remove a zipper we can"
9683280,9688000," change something or add a pocket or make it a little wider a little narrower"
9688000,9692000," whatever bomb changes yeah very impressive seeing it fully loaded"
9692000,9695680," Matthew has been on point developing this and he"
9695680,9700240," like packed it full of stuff and i was like okay it's pretty heavy but i'm like"
9700240,9705440," oh but it's not bad it's not bad and then like we start like pulling all the"
9705440,9708400," stuff out of it really impressive i'm really excited"
9708400,9711680," it's made of the same materials as the backpacks so it uses water resistant"
9711680,9715760," zippers from ykk and the reprieve material is not"
9715760,9721280," waterproof by any measure but unless you are out in a torrential"
9721280,9724720," downpour for an extended period of time it's also not going to leak at the seams"
9724720,9730080," of the zippers and so it is probably fine but people have asked me like hey is it"
9730080,9735040," okay for riding my by cycling in the rain the answer is no"
9735040,9738560," no it's it's not intended for that"
9738560,9742560," yeah oh oh s dirk asks any chance of stalking replacement shoulder straps is"
9742560,9745680," a separate skew yes i had actually meant to bring that up"
9745680,9748240," when i was saying the shoulder strap is crazy comfortable"
9748240,9753280," because we like it so much that we are finding out what costing is for that"
9753280,9757920," individually it's not going to be cheap i think it's going to be like 20 bucks"
9757920,9763200," but it's like really good um and so again like if you want to cheap"
9763200,9766480," shoulder strap there's lots of options but we're we're really excited about"
9766480,9769280," ours tool oh uh twitch says link please you"
9769280,9772000," forgot i didn't forget it was earlier but hey there it is again"
9772000,9775360," so guys give your feedback let us know anything you'd like to see"
9775360,9779040," differently um i know i could already predict that there's going to be a ton of"
9779040,9782400," you asking for a 17 inch version i'm not sure if that's going to be in the"
9782400,9787600," cards i i don't know a messenger bag for a 17 inch"
9787600,9792000," big it makes it very heavy it's also really floppy big messenger bag"
9792000,9796960," yeah i don't know if i would go that far i don't know if we want to make a product"
9796960,9800480," that's going to be such allows the experience backpack for that to be"
9800480,9803200," completely well the backpack's not technically 17"
9803200,9807120," inch compatible even though it does fit a lot of big i was going to say yeah 17"
9807120,9812080," inch laptops yeah it'll fit the framework 16 for sure"
9812080,9816000," yeah the the 15 16 will be designed for laptops in that size"
9816000,9818480," random thing just before i forget someone grabbed"
9818480,9822480," smashclub.org and they're happy to transfer if you want it"
9822480,9827760," okay i was like i said i was mostly memeing on the whole smash club"
9827760,9831200," thing but uh do up do appreciate i just don't want to like"
9831200,9835200," forget that and then if you did actually want to call it that blah blah"
9835200,9838160," yeah all right now that we have shouted out all of the"
9838160,9841280," awesome new stuff from this week i think it seems like a good time to maybe do"
9841280,9844720," another five merch messages we'll get to the rest of our topics"
9844720,9849440," then merch message you want to do when show after after hour after dark yeah"
9849440,9853120," all right so we'll switch over we'll turn the lights off once we're done with"
9853120,9855200," that we're both like tired today so like fall"
9855200,9859200," asleep i mean if it happens it happens yeah"
9859200,9862400," good for the views probably anyways yeah yeah for sure sleeping streams i've"
9862400,9866080," heard are totally a thing i think they literally are"
9866080,9870560," um yeah anyways here we go hey slick"
9870560,9874160," why did line us stop calling you slick why did he ever start"
9874160,9876960," have we talked about this before i don't because it was stupid and because he's"
9876960,9881040," stupid i think is what he's about to say"
9881040,9885520," oh i thought you were saying that about luke no no no no no um"
9885520,9890800," i mean he put different context um what was i gonna say yeah originally"
9890800,9894720," i wasn't supposed to be on camera at all um and originally all the people that"
9894720,9897760," weren't going to be on camera we're going to have like"
9897760,9902480," cool like screen names this was it was a different time okay"
9902480,9906480," that actually seemed like normal and appropriate in like 2010 or whatever"
9906480,9912400," it was and it had a precedent yes the cameraman uh from ncix tech tips"
9912400,9920240," wanted anonymity so the nickname was born out of my desire to interact with him"
9920240,9926720," behind the camera and wanting to respect his yeah his desire for privacy which in"
9926720,9930800," retrospect was probably a good idea for him"
9930800,9936160," and so all of a sudden i was like okay people grew so attached to the cameraman"
9936160,9939920," character you know trolling me about being a mac guy or whatever else"
9939920,9943760," um that i looked at and went oh wow this is a really good shtick"
9943760,9948640," how do we take this um nicknames and characters for the the people behind the"
9948640,9950720," scenes that interact with line us and how do we"
9950720,9955200," extend that and kind of grow the the cast of of of these colorful"
9955200,9958080," personalities but that are also shrouded in mystery"
9958080,9963520," that was the thinking and then slick came from oil slick because my computer at"
9963520,9968160," the time was submerged in oil uh and then edsel was diesel wasn't that just"
9968160,9971680," because like you couldn't pronounce his name no i literally misread his name and"
9971680,9975840," i was like this is a stupid name but then it was not that"
9975840,9979440," so then i just started calling him that anyway perfect uh yeah not"
9979440,9985040," Brandon was b-roll but you were like kind of running out of ideas i think"
9985040,9988480," and then it stopped there because i think you genuinely ran out of ideas"
9988480,9992560," um and you guys all revolted because it was stupid"
9992560,9996720," i just like you you literally had me on camera at that point so it was like"
9996720,10000880," there's no real point in that and the culture kind of shifted and that"
10000880,10005120," wasn't really the goal anymore and yada yada yada yada so it just kind of died"
10005120,10009520," but yeah oh well that's a shame uh hi Dan Luke and"
10009520,10014080," Linux what kinds of paint is best for i'm reading that verbatim"
10014080,10017280," uh what kind of paint is best for painting a computer case"
10017280,10020720," i'm working on a mod with the kids and they asked if i could ask you guys"
10020720,10026240," when i order their bottles if it's silver you should spray paint it silver"
10026240,10030160," that's not a kind of paint that wow thank you Luke that i don't think"
10030160,10033040," could have been any more use this if you try this because of scribe here"
10033040,10036560," war season four i will never forget oh no but when they painted a silver case"
10036560,10040160," silver why would you do that oh but it looks better than the original"
10040160,10043920," coat it looked cleaner yeah it was tidied up"
10043920,10047040," okay and our computer was so much better than you"
10047040,10050080," oh incorrect"
10050080,10054240," anywho i literally don't even remember if we want or not and i don't care"
10054240,10060880," i liked ours more anywho the paint um so"
10060880,10064480," uh it depends what you're trying to do like if you're if you're just going for"
10064480,10068640," a pretty quick job then basically any like oil-based"
10068640,10071840," rattle can is going to be what it's going to be"
10071840,10077120," um the one thing though is make sure you let it cure for long enough"
10077120,10081760," don't spray it and then try to assemble it right away and by right away i mean"
10081760,10084880," don't try to assemble it within like a couple weeks"
10084880,10089680," let it actually cure because that's the only chance you have"
10089680,10093040," um other than that you can find pretty much everything we have to say about"
10093040,10096160," the subject in the video that we did on painting a monitor"
10096160,10101680," that was kind of how to rattle can as well as you can rattle can"
10101680,10106720," the only difference is that we selected a plastic compatible primer in that one"
10106720,10110800," and you might not need that depending on the composition of your case"
10110800,10114080," what's the first thing you painted for for a"
10114080,10120560," computer uh my antec p 160 yeah you you saw it"
10120560,10123200," yeah i just didn't know if it was that or not"
10123200,10128640," i'm pretty darn sure it was that okay well you did that case painting before"
10128640,10132480," you did any i guess you're not counting like little accents"
10132480,10135920," no okay yeah it's fair enough yeah because that was with pens anyway i guess i"
10135920,10139360," painted those fans the uv fans sure i did those first"
10139360,10147840," okay yeah next yeah uh see here uh do you have to go through"
10147840,10151600," and scrub any other non-public videos after the"
10151600,10158000," tech link takedown uh we did that yep yeah you got through all yeah we didn't"
10158000,10161920," think it mattered when they were privateed and then afterwards we uh"
10161920,10165760," deleted all the ones that were privateed some of them were in a state where they"
10165760,10171920," were like reported from youtube and because of that we couldn't delete"
10171920,10176160," them so we asked them to like remove the flag and then they did and then we"
10176160,10178880," deleted them so those are all gone now there's still"
10178880,10181920," like some descriptions that have to be handled and a couple other little like"
10181920,10186640," small things but it's it should be fine i think this one's for"
10186640,10191360," Linus about to graduate with a degree in mechanical engineering but going into"
10191360,10195280," the air force so i won't be using it for now at least"
10195280,10201360," Linus are you going to push your kids to college or trade school"
10201360,10209120," i don't know i think that would be a unwise call to make now"
10209120,10212320," yeah personally i mean it really depends on their aptitudes what if they"
10212320,10215200," shouldn't do either what if they should go into performing arts or what if they"
10215200,10220080," should i don't know um what if the thing that they do"
10220080,10224000," just lends itself a lot better to just having job experience yeah"
10224000,10228560," what if what if truth is i didn't either"
10228560,10233120," with that said in the time i spent in university i learned a lot"
10233120,10237040," even if i didn't get a degree even if my test scores weren't great"
10237040,10241440," i mean the big thing is just always learn i don't really care if you do it"
10241440,10246080," in a classroom or on youtube or as an apprentice"
10246080,10250480," that is not the point the point is be curious you're pushing forward yeah"
10250480,10253680," learn you try to improve the worst thing i could say about someone is that i"
10253680,10259040," find them uncurious that's like if i ever say that about you i have"
10259040,10265600," i have issued the most savage takedown that i could possibly imagine"
10265600,10270880," because like even even laziness i like i kind of get"
10270880,10274960," um sometimes maybe yeah exactly like everyone needs a"
10274960,10279760," break out of cooldown yeah now and then but if you are uncurious"
10279760,10283120," really you don't you don't even want to know there's so many things to be"
10283120,10286000," curious about like yeah i don't care what you're"
10286000,10290000," curious about be curious about something otherwise why do you even get out of"
10290000,10294640," bed in the morning yeah um i accidentally pushed one to stream"
10294640,10299200," that was an accident something something camel camel camel has uh an"
10299200,10303200," extension so that it'll pop up and show you something something"
10303200,10307440," amazon price alert something would you guys consider an extension for the"
10307440,10310720," lab that would pop up when you're shopping and say"
10310720,10316720," hey there's a review of this it's like not very good or it is very good"
10316720,10320000," i don't see why that shouldn't end up on the road map i don't know that we'll"
10320000,10323520," be doing it anytime soon yeah that's that'll be"
10323520,10327520," yeah okay it sounds like a neat tool then can you"
10327520,10330880," write this in an email to luke or something so that he doesn't have to do it"
10330880,10332800," right now while we're trying to host the show and then"
10332800,10338480," usually i just not 42 to stay uh scheduled message 942"
10338480,10340960," day yeah there you go perfect okay what do you want"
10340960,10345120," all right uh make an extension that detects products uh during"
10345120,10349680," user's shopping experiences around the web yeah that's a cool idea that are uh"
10349680,10353040," things that have been reviewed or have written articles about them"
10353040,10356800," on the lab that's not a bunch of people getting excited"
10356800,10362480," do not expect this yeah anytime soon yeah or ever potentially maybe never yes"
10362480,10365280," we are not committing to this it's a cool idea though and it's one that's"
10365280,10368880," worth exploring way in the future and we're hiring devs"
10368880,10373760," so like we're building stuff yep but it takes time yep it takes a lot of time"
10373760,10377600," why does it take so much time i say so a lot of things are hard man yeah all right"
10377600,10382320," when you're as curious as when you're as curious as you are you end up doing"
10382320,10385360," way too many things"
10385840,10389920," and all of those different things require"
10389920,10394640," people and then hiring people is like scary and hard and expensive yeah"
10394640,10398160," and then and then you need buildings and then you have to like get between"
10398160,10402640," the buildings and then yeah there's a lot of stuff going on"
10402640,10407520," hmm Dan you might have to make sure if you're going to say check out our channel"
10407520,10411200," lmg clips that there is a clip that is somewhat searchable yes i'm"
10411200,10415040," enjoying the tycan so far i there there might be a clip about that"
10415040,10418800," but i'm actually do you that's a problem isn't it because i know you've"
10418800,10421600," absolutely talked about that multiple times yes"
10421600,10425360," uh okay we need to i'll have a meeting with Conrad"
10425360,10428160," no there's no update on the christmas album whatever dan"
10428160,10433440," said in response to you there is no update and it isn't happening"
10433440,10438400," there's the response line is you know that i do look at these right"
10438400,10442240," yeah if i if i knew that you weren't going to look at them then i just"
10442240,10447120," delete them or not respond like that i guess"
10447120,10452880," yeah i don't know all right um if you really don't want me to do it then i"
10452880,10456880," i won't no you're not no you're not remasters the christmas album it's"
10456880,10462080," garbage everyone's all like oh oh by it anyway no"
10462080,10467040," don't it's actually bad nobody who bought it enjoyed it"
10467040,10472160," yeah like a bunch of people bought it and then we didn't really hear from them"
10472160,10477280," yeah because it's actually garb like we weren't kidding this wasn't a like"
10477280,10482560," test post please ignore like haha don't buy it yeah like actually it's just"
10482560,10487760," bad terrible you're going it's not a lot of money so you"
10487760,10493280," won't probably regret it like that much but it's money still"
10493280,10497360," and it's worth nothing so you're just throwing that amount of money in the"
10497360,10501040," fire like whatever that means to you it still means something"
10501040,10505040," so i don't know and that person asking about the comma three"
10505040,10509120," i really want to cover it the problem is that my version of the odyssey"
10509120,10513520," doesn't support it and i've just been like lazy about getting a car that"
10513520,10516720," supports the comma three it adds like pretty robust"
10516720,10520960," autonomous driving capabilities to like 200 plus models of cars yeah comma"
10520960,10526400," is cool yeah i i've i've wanted to cover it for a long time but it's"
10526400,10530720," super niche it's like a lot of work it is very niche um and i just"
10530720,10534800," didn't drive a car that was compatible with it at least he's not working on"
10534800,10539280," twitter stuff anymore yeah so that's cool anyways"
10539280,10542320," oh yeah so that's a reference to the developer"
10542320,10546320," for comma three is getting hired temporary but for like what a matter of"
10546320,10550080," weeks interning for like a month or something like that twitter going back"
10550080,10554560," it's very weird yeah very very weird uh we've got another topic now though"
10554560,10559120," thumbnail questions why are thumbnails sometimes reused"
10559120,10563840," in part or in whole here we've got two videos i'm the second person to touch"
10563840,10567600," this rog ally preview and the only computer i need gpt win"
10567600,10570960," mex two this was either user error or some kind of"
10570960,10574960," bug from the hijack that was not supposed to happen"
10574960,10578320," this one had a totally different thumbnail and that should be replaced"
10578320,10585200," now however a clever viewer also noticed this"
10585200,10590880," that we reused part of a thumbnail the truth is we are not the only ones who"
10590880,10596240," do this we don't actually know 100 why this is such a"
10596240,10600560," common practice but it is shockingly"
10600560,10606720," shockingly common check this out okay we're gonna go to beast reacts we're"
10606720,10608480," gonna say have you ever looked at anything from a"
10608480,10612560," piece here we go"
10612560,10619600," this picture appears four times out of six videos"
10619600,10625280," five times out of nine the exact same picture uh seven"
10625280,10633440," oh eight times out of twelve he literally used this same exact picture"
10633440,10641360," 66 percent of the time in the last four months on this channel"
10641360,10646800," if mr beast does it there's probably a reason i don't necessarily know"
10646800,10650720," what it is nope can't figure that part out and it's not"
10650720,10654880," something we do a lot the truth is with the one that i had in the doc there the"
10654880,10659040," what happened was we didn't shoot the thumbnail or we shot it in the lighting"
10659040,10661840," was bad and they had to just find something and so"
10661840,10665280," grabbing something from a previous thumbnail makes sense because especially"
10665280,10668640," if it was a video that performed well clearly that's not a face that was"
10668640,10672160," off putting enough that it was a huge problem so that's what happened with"
10672160,10677200," that one yeah yeah yeah chats like um maybe you"
10677200,10680880," should do it more often we probably should i've been saying this for a while"
10680880,10683360," because anytime you see something that's that like"
10683360,10687440," trackable like it's extremely obvious it's like you go to any of his"
10687440,10690800," channels or any of a fair amount of other channels"
10690800,10694000," someone said familiarity yeah i think it has something to do with it being"
10694000,10698800," like almost a logo like if you saw that on one video and you enjoyed it"
10698800,10702800," it's likely that you would visually recognize that again and be like oh yeah"
10702800,10706720," okay like isn't it uh yep yep"
10706720,10715120," right his eyes like super edited yeah okay but these guys these guys"
10715120,10723360," reuse the same faces uh lot and they actually you know will move things"
10723360,10726640," around a little bit and make it seem like oh no his hands there but if you"
10726640,10731760," look closely a lot of the time it is literally exactly the same face like he"
10731760,10735120," obviously wasn't sliding in schmoo with his hair"
10735120,10738560," exactly like that this is clearly the same face"
10738560,10741600," oh actually no this one's not the same face but there are a lot that are"
10741600,10746960," there's a lot that are um and there was a there was another one that i was"
10746960,10749520," looking at that was a that was a great example of this"
10749520,10758400," as he as he as he landed um literally the same like four or five"
10758400,10762240," faces over and over and over and over again"
10762240,10767520," and so again is this i thought this was literally"
10767520,10771280," sniper wolf for a second do they just do the same thing yeah it's it's yeah"
10771280,10774960," it's react content right like it's um"
10774960,10781440," yep so if huge creators are doing it there's probably a reason"
10781440,10787920," we don't i think we just kind of take the hard road for no reason sometimes"
10787920,10792000," yes um that is absolutely something that we do"
10792000,10796560," a hundred percent yeah what was it we were talking about recently"
10796560,10800080," about that you know i gotta say it is a little disconcerting just like seeing"
10800080,10803520," my wife in her underwear like constantly on the show at"
10803520,10807040," didn't really think about that people saw some like there was a pad that went"
10807040,10812160," out that the photo was her and the text had something to do with"
10812160,10815520," it was about like a ratcheting screwdriver or something whoops and people"
10815520,10819520," just kept messaging it to me so my phone was just constantly"
10819520,10824080," pictures of your wife in a bathing suit or under underwear underwear and i was"
10824080,10829920," just like this is just really odd i don't like"
10830480,10833520," it's fine but it's just like this is just i don't know"
10833520,10837120," it's different yeah it's definitely definitely yeah oh is it different"
10837120,10841200," like that's not the huge yeah"
10841200,10844400," sorry what was the thing that we were talking about"
10844400,10847840," uh thumbnails then you got derailed by that"
10847840,10850960," no the the thing we were talking about something recently where i was like do"
10850960,10854320," we take the hard road for no reason yeah i don't know what it was was it float"
10854320,10859760," plane i mean could be there's a reason for that"
10859760,10863200," um oh no it's definitely the hard road but there's a reason for it"
10863200,10868240," microsoft has closed an emulator loophole they suddenly closed the loophole used"
10868240,10872240," to download and launch emulators on xbox emulators were already against store"
10872240,10875520," policy but were long in circulation as private"
10875520,10878880," window universal windows platform apps which don't have to go through the usual"
10878880,10881520," approval process and don't have a public store listing"
10881520,10883920," anyone with the relevant link could download them and we actually made a"
10883920,10888560," video about this it is no longer the reason i know"
10888560,10892560," that's that's me right man that windows 9 was like hey we really appreciate"
10892560,10897120," you shouting on our project but like you basically killed it"
10897120,10901920," i was like oh sorry fortunately we've got a video coming about atlas o s which"
10901920,10905600," has at least one of the like windows-emeliorated"
10905600,10909440," developers working on it or something like that it looks pretty cool i am not"
10909440,10912480," endorsing it by any stretch of the imagination we haven't taken a close"
10912480,10915680," look at it yet i actually just installed it in a vm"
10915680,10918720," last night uh you were there i saw an app yeah"
10918720,10923200," yeah it's pretty spooky the kinds of things they ask you to"
10923200,10927520," disable in order for it to do its thing but it also totally makes sense because"
10927520,10931600," it's going in and eating a bunch of things out of the registry and stuff like"
10931600,10934880," you have to give it those permissions yeah it is open source which isn't to say"
10934880,10938400," i've audited it but but it helps but it helps it looks pretty cool"
10938400,10944160," anyway um what was i talking about microsoft emulator loophole canceled"
10944160,10947760," chirp no longer possible to download the emulators but it is still possible to"
10947760,10951280," launch and use emulators on the xbox by putting the console in developer mode"
10951280,10954400," which cost 20 dollars to access oh oh so no that's what we did in the"
10954400,10959440," video okay i guess maybe you still can um and as your dev tweets the primary"
10959440,10962240," reason for the ban is related to legal issues with"
10962240,10966080," nintendo meanwhile if you needed another reminder that"
10966080,10971760," nintendo is the absolute worst just this morning youtuber point crow had"
10971760,10976000," four of his greater than one million view videos about breath of the wild"
10976000,10980640," dmca'd by nintendo how aggressive they are around"
10980640,10986480," creators hard promoting their content is very weird to me"
10986480,10990880," like yeah it's like speedrun stuff do you understand"
10990880,10994960," that breath of the wild is only still relevant today"
10994960,11001600," because of the community around it it's not even a narrative driven game"
11001600,11006320," where you could make the argument that the cutscenes are essentially a movie or"
11006320,11010240," something like that where the experience largely is"
11010240,11016080," just the story it's not it's a gameplay exploration driven game"
11016080,11021840," people are showing off what's great about it and i promise you i promise"
11021840,11024640," you that point crow sold more copies of breath in the"
11024640,11028800," breath of the wild than any individual nintendo"
11028800,11033280," and and maybe not been the you know marketing chief or whatever"
11033280,11036320," you know if you if you look at every possible thing that they possibly"
11036320,11041840," affected but directly 100 percent and for the money"
11041840,11045920," like by by an infinite margin because it's all"
11045920,11051840," free it's free real estate nintendo chill the f*ck out"
11051840,11055280," notably modern xbox consoles have far greater backwards compatibility than"
11055280,11059920," playstation with games from every console generation but only select titles are"
11059920,11062640," available in part and i don't know what this point is to do with but anyway the"
11062640,11066320," point is emulators are a clear answer to the question of playing and"
11066320,11070240," preserving older games how do we find our way to accessible legal emulation"
11070240,11073920," i don't know"
11073920,11078880," it's gonna be tough someone said uh isn't that fair use fair use is a legal"
11078880,11082480," argument in court so if point crow wanted to go"
11082480,11086560," into court with nintendo he's got to fight it yeah that's really challenging"
11086560,11090960," uh speaking of nintendo man i got breath of the wild running and"
11090960,11096400," seeing you on the um on the rog ally it is"
11096400,11099840," flifting probably sick awesome that's like actually probably sick is the"
11099840,11105520," ally run windows it runs so smooth yeah like"
11105520,11109360," so smooth like not even in ultimate like overdrive"
11109360,11114640," 35 watt mode in performance mode or whatever i was getting like 45 to 55"
11114640,11119760," fps wow i mean the switch doesn't even do 30"
11119760,11124800," it's a sucky experience and unlike the steamedak it is"
11124800,11129040," whisper quiet yeah i cooler right don't have to use headphones i wouldn't say"
11129040,11132720," it's cooler than the steamedak it's cool just like the still acceptable yeah"
11132720,11136880," very acceptable um the steamedak's hard to compete with"
11136880,11141120," because it's so wide whereas you know i a neo and ex um"
11141120,11144160," ex player or one ex player have have struggled with that a little bit because"
11144160,11147120," they try to make the devices more compact so the heat spreads more"
11147120,11151120," but valve was like no there's the device and then there's the controller"
11151120,11154880," you know right so it's a little it's a little easier for them yeah but but no"
11154880,11162480," no the ally is oh it's pretty cool oh yeah very exciting"
11162480,11166480," my cloud was down for five days uh wd announced that it suffered a network"
11166480,11170160," breach of some kind and they had to shut down some systems in response"
11170160,11173520," as of today they're still down leaving my cloud users locked out of their own"
11173520,11177280," data for an entire work week so it's it's my cloud has been down"
11177280,11180560," four five days so far western digital has been extremely"
11180560,11183680," vague but has stated that some data was stolen"
11183680,11186880," raising fears that the company may have suffered a ransomware attack"
11186880,11191200," there's currently no estimate as to when service would be restored"
11191200,11194720," this is a perfect opportunity for me to talk about"
11194720,11198080," that investment that i made in the new naz company"
11198080,11201920," there's no proper solution to this yet"
11201920,11206800," whether it's unread uh whether it's true naz"
11206800,11210400," there's a there's a level of of of user"
11210400,11213680," knowledge expectation that i think is is not"
11213680,11218320," reasonable for me to just take my brother-in-law"
11218320,11222400," and say hey take some computer put this on it and just copy all your stuff to"
11222400,11226320," it it's not reasonable on the other side"
11226320,11229840," you've got products like this we're increasingly"
11229840,11235280," by abstracting everything uh even on the hardware side away from the user"
11235280,11243040," you are introducing attack vectors like what the crap"
11243040,11245680," right and so the middle ground is supposed to be something like a"
11245680,11250960," synology but honestly i find a the product itself kind of obtuse"
11250960,11256720," and be why am i paying like seven hundred dollars for an intel atom"
11256720,11262640," yeah with no proper f*cking expansion yeah it's ridiculous"
11262640,11266080," right it's the apple model pay way too much for the hardware"
11266080,11270800," and you know what to their credit the software is super cool"
11270800,11275520," but it's not perfect and what the heck i could be running this on like"
11275520,11280640," a forty dollar crap box that i picked up on facebook marketplace not this thing"
11280640,11284000," and i could put three times as many hard drives in it"
11284000,11287760," i've been legitimately waiting to like upgrade my nass"
11287760,11291600," solution for whenever this thing comes out"
11291600,11294720," because i'm actually like pretty excited i think it's gonna be cool"
11294720,11299200," yeah i hope so they're they're planning to do some kind of like pre-launch event"
11299200,11302000," and we're trying to figure out sort of what that looks like because we"
11302000,11305600," don't really support like kickstarter and you go go"
11305600,11309840," type stuff um but the flip side of it is that these aren't just"
11309840,11312320," right strangers to me like i know these guys"
11312320,11315920," um i i obviously believe strongly enough in it that"
11315920,11320480," defined free launch event you mean like a a fund raising so it be a fundraiser"
11320480,11325520," like a presale what i suggested um and i don't know what the ultimate form"
11325520,11329120," will look like is some kind of uh like lifetime"
11329120,11334400," subscription like but for real forever trust me bro you will always have"
11334400,11338160," whatever our highest tier version iterate you will get the new version"
11338160,11341760," because that's how people yeah i was i was joking with uh with one of the"
11341760,11344960," guys there i was like you and i should make a show of"
11344960,11348240," like writing up the terms of the deal and then actually pricking our fingers"
11348240,11351360," and signing it in blood uh like i i don't because"
11351360,11354800," for real it's not it's not that hard a thing to do"
11354800,11358800," just don't f*ck your most dedicated early supporters right like"
11358800,11363280," how how hard is that um so anyway one of the things"
11363280,11366240," but there's obviously some stuff to figure out because one of the things that"
11366240,11370720," they want to build in is like cloud replication with encryption of"
11370720,11374000," you know select folders or whatever else and they were looking at it going okay"
11374000,11377360," well what if we include some base amount of cloud storage and perpetuity i was"
11377360,11380320," like that's madness that doesn't make sense"
11380320,11384080," especially because i'm looking at this product going this is the simple"
11384080,11387680," enthusiast if if all the scale you need to do is"
11387680,11391520," allow them to download the update file yeah and it's not that bad"
11391520,11394480," well there is some stuff so they're going to have to do some reverse proxy"
11394480,11397120," stuff there could be some traffic there for"
11397120,11400080," negotiating a connection for certain features"
11400080,11404000," i think that's manageable but just cloud storage forever i think google"
11404000,11407520," proved that that model is a great way to"
11407520,11411360," make headlines but it's not sustainable yeah there's there's some things you"
11411360,11414080," could do in my opinion i i think you could have it be like"
11414080,11418800," uh uh in perpetuity very significantly reduced"
11418800,11422880," cost subscription where it's like at cost basically"
11422880,11426480," and like it'll have to be annually because you'd get so screwed over on the"
11426480,11430720," oh kind of like the og float plane tier yeah something like that okay so if you"
11430720,11434480," if you commit now at a certain level yeah your subscription becomes"
11434480,11438320," very cheap but if you need any more than that basic amount"
11438320,11441440," then you pay as much as anyone does or something like that but you'll always"
11441440,11445200," have like or yeah the the scaling could be"
11445200,11448800," package adders so it's not a new subscription yeah so that at least you"
11448800,11451840," have to have base and then it's whatever you also you want on top of it"
11451840,11455680," okay and then so the whatever else on top of it is the same price for everybody"
11455680,11458800," but your base subscription fee forever is cheaper or something"
11458800,11462480," realistically one of the big features that i'm pushing with these guys is"
11462480,11466240," NAS to NAS yeah back up huge amount like like"
11466240,11471520," like buddy backup yeah um and so this would make me want to install NAS is"
11471520,11474880," everywhere i don't want my stuff in the cloud yeah"
11474880,11480800," i i like i don't want that i want the cloud for me to be like"
11480800,11484880," your place like my place your place my my parents place and like"
11484880,11489040," somewhere else far away and then that's it and that other else far away would be"
11489040,11495120," like someone that i know exactly yeah especially like in the gaming space"
11495120,11500080," there is no reason that you probably don't already"
11500080,11503840," have friends and acquaintances but with whoever you both have an encrypted"
11503840,11507040," drive it's not like you can see their stuff they can't see your stuff"
11507040,11510480," there's no there's no like you're not trusting access nope"
11510480,11515280," yeah that's cool yeah that's super cool yeah so you know from my point of view"
11515280,11519360," a lot of the stuff that's a lot of the stuff that's really cool about this"
11519360,11522000," product and and what i want to help kind of"
11522000,11525440," guide it towards is not that cloud backup anyway"
11525440,11529360," so if they build cool reverse proxy stuff that can handshake between those"
11529360,11532720," systems so you don't have to open ports and there's a little bit of overhead"
11532720,11535600," there that i think we can say yes you can have forever"
11535600,11538480," because opening ports is like the most annoying thing"
11538480,11543840," but if it's just actual drives sitting in a data center that just has a monthly"
11543840,11547120," cost i don't think that i don't think that makes sense because"
11547120,11552000," everything that i am involved in i like to preach"
11552000,11556000," sustainability it might not have that exponential growth"
11556000,11562000," that the silicon valley model requires but what it is is still going to exist"
11562000,11566480," yeah later yeah because it's sustainable instead of promising something that we"
11566480,11571520," can't that we can't keep up with right what happens when their house is rated"
11571520,11575600," in your server data is available to the police slash military well then"
11575600,11580480," the encryption on the drive that buddy who got rated doesn't even have the"
11580480,11585280," key for uh better be secure for one thing but"
11585280,11590320," okay now they've got an encrypted drive cool they can hold it until they have"
11590320,11593920," quantum computers i guess and then they can find your gaming screenshots"
11593920,11596160," yeah"
11596160,11603280," um vw v wagon jetta says the problem with a p2p storage is that when someone"
11603280,11606400," else's data is illegal and it's physically start on my drive"
11606400,11611600," am i legally liable for holding that data you don't even know what it is"
11611600,11617280," um i i mean i don't legal advice yeah i don't legal advice know the answer to"
11617280,11622080," that but if you don't know what it is i think it would be extraordinarily"
11622080,11627680," difficult to hold you liable for it allegedly allegedly not legal advice"
11627680,11630880," that's something that should absolutely be explored and i would"
11630880,11635040," recommend only backing up with people that you trust"
11635040,11640960," however strong doubt i i i i do i do doubt that you could end up i'd also be"
11640960,11644480," different for your country or your state or your province or your whatever"
11644480,11649440," blah blah blah blah yeah it's not legal advice"
11649440,11656560," all right should we switch over to oh wow did you talk about the samsung"
11656560,11661920," semiconductor leak in your ai update no just samsung employees um using chat"
11661920,11666480," gpt to fix coding errors resulting in the leak of test"
11666480,11670240," sequences for identifying chip defects as well as source code of a top secret"
11670240,11674400," application i told you i told you this stuff was going to happen"
11674400,11678000," absolutely i've been told by so many people like oh no people are going to do"
11678000,11682560," that i told you this is going to happen oh my"
11682560,11686960," goodness i'm so not surprised this is why the whole data silo thing is going to"
