start,end,text
5356760,5361200," So if Lady Plier did one of these, she could be topless."
5361200,5364840," The definition of a tasteful nude photograph would not change based on the gender of the"
5364840,5366680," person depicted in the photo."
5366680,5367680," Okay."
5367680,5368680," All right."
5368680,5369440," I had no idea."
5369440,5373160," It is important to note, however, that different cultural and societal norms may affect how"
5373160,5377400," a nude photograph is perceived and the same photograph may be considered tasteful in one"
5377400,5379520," context and not in another."
5379520,5383960," Ultimately, it is a matter of personal judgment and individual interpretation."
5383960,5385400," Thank you, chatbot."
5385400,5386400," Yeah."
5386400,5389200," Because there's a lot of, obviously there's like the Free the Nipple movement and like"
5389200,5390520," all this other type of stuff."
5390520,5391680," Like I don't know."
5391680,5392680," I don't know."
5392680,5395760," I don't know what's going on."
5395760,5400640," But yeah, if you want to support Cincinnati Children's Hospital and or the World Food"
5400640,5408240," Program and you want to see Markiplier in a state of undress."
5408240,5409240," Yeah."
5409240,5410240," Check it out."
5410240,5412160," I mean, he's sexy."
5412160,5415920," The photo that you can see on OnlyFans is genuinely hilarious."
5415920,5418600," I don't know if that's like a good idea to show on the show or not."
5418600,5419600," I showed it."
5419600,5420600," He has okay."
5420600,5421600," The champagne bottle."
5421600,5422600," The champagne bottle covering it."
5422600,5423600," Yep."
5423600,5424600," It's very funny."
5424600,5425600," That is that is tasteful."
5425600,5426600," I would say that is tasteful."
5426600,5427600," It's aesthetic."
5427600,5428600," Yep."
5428600,5429600," So all right."
5429600,5430600," Yeah."
5430600,5431600," Moving on."
5431600,5432600," Okay."
5432600,5433600," What else?"
5433600,5434600," What are you going to talk about next?"
5434600,5435600," Did we talk about the?"
5435600,5436600," Oh, wait."
5436600,5437600," We were supposed to do some merch messages."
5437600,5438600," Ah, very good."
5438600,5439600," Okay."
5439600,5440600," Hit a stand."
5440600,5441600," Yeah."
5441600,5442600," That segue was too perfect."
5442600,5443600," Too perfect."
5443600,5444600," This is from Maximilian."
5444600,5446680," Love the backpack and screwdriver."
5446680,5452000," Linus, I wanted to ask your take on innovation in the VR headset space or lack thereof."
5452000,5456280," It feels like nothing has happened since the index not counting the incremental updates"
5456280,5457280," from Meta."
5457280,5460800," Well, I wouldn't call what Meta's been doing incremental."
5460800,5461960," I mean, you got it."
5461960,5465440," Yeah, you got to understand a lot of what's being done is on the software side."
5465440,5472600," I think as hardware enthusiasts, we can tend to be dismissive of software innovations."
5472600,5479640," And you could look at the GPU space and kind of go, oh, there's nothing happening."
5479640,5482880," They only get new GPUs every three years now."
5482880,5484360," This is ridiculous."
5484360,5489760," But on the software side, there's a lot happening to enhance our gaming experiences."
5489760,5495960," And I think we've just got to learn to be even if it's not as fun and not as exciting."
5495960,5499000," We've got to learn to be a little more open-minded."
5499000,5501760," I mean..."
5501760,5508360," I would also argue that the newest update while expensive is a nice jump for people that wanted"
5508360,5509360," to jump in hardware."
5509360,5510840," Oh, you mean the Quest Pro?"
5510840,5511840," Yeah."
5511840,5513680," Yeah, yeah, it's..."
5513680,5518480," The how slim it is, like the weight drop, a few other..."
5518480,5522880," Those are not the easiest things to accomplish."
5522880,5526760," I don't know that the complete package is really my cup of tea."
5526760,5530400," I'd rather have something more like an index too."
5530400,5534120," Oh, yeah, I'm just saying there is innovation happening."
5534120,5536960," I'm not necessarily saying it's the exact stuff that I would want."
5536960,5543160," I would also argue that if there is a company throwing, as far as I can tell, infinite amounts"
5543160,5551480," of blank checks at a project, it might not seem the most worth investing in as a competitor"
5551480,5554640," while they seem to be burning to the bottom."
5554640,5557800," Might as well let them do all your research for you."
5557800,5563480," It's a lot easier to reverse engineer than to originally engineer."
5563480,5568480," So I think competitors right now, if anything, are probably just sitting and waiting and going"
5568480,5573920," like, \"Yep, keep doing it and then we'll do similar things later.\""
5573920,5574920," I don't know."
5574920,5575920," Yeah."
5575920,5576920," Because it doesn't look like..."
5576920,5579920," I mean, look at Facebook's..."
5579920,5581080," Or meta, whatever."
5581080,5582720," Look at meta's financials right now."
5582720,5586320," This doesn't look like the most exciting thing to jump into at the moment."
5586320,5587320," Yeah."
5587320,5588320," Yeah."
5588320,5589320," Okay."
5589320,5594520," Well, I think we're going to continue with the VR lane."
5594520,5595840," We got one from Jerry."
5595840,5596840," Hi Linus."
5596840,5604000," If you look into base stationless, full body tracking like SlimeVR or Harry Torah X, even"
5604000,5607960," though ideally my index, it's a lot of fun to put my quest in PlayVR chat with my whole"
5607960,5611000," house as a play space with my slimes I made."
5611000,5613000," Have you ever heard of these?"
5613000,5615400," SlimeVR, full body tracker."
5615400,5619200," No, I can't say that I'm familiar with this."
5619200,5620640," They raised a million dollars."
5620640,5623600," I just completely missed this evidently."
5623600,5625240," Oh, okay."
5625240,5631440," So they're just trackers that the inside out tracking on the quest can see."
5631440,5632440," Oh."
5632440,5633440," That's clever."
5633440,5634440," That's interesting."
5634440,5635440," Yeah."
5635440,5636440," That's super cool."
5636440,5637440," Yeah, no."
5637440,5639560," I can't say I've seen that before."
5639560,5640560," Yeah."
5640560,5641800," Yeah, it's cool."
5641800,5651000," As someone who doesn't really do chat VR, I mean, the concept of being in a state where"
5651000,5660000," I have nothing else to do that I must do such that I can just sit and talk with someone,"
5660000,5663640," it's like foreign to me at this point."
5663640,5669760," Like honestly, I just, I wouldn't actually, I wouldn't actually, I've had a lot of people"
5669760,5673880," ask me like, do you want your kids to like run the company or like, are you grooming"
5673880,5675440," them to be YouTubers or whatever else?"
5675440,5678960," And I'm kind of sitting here going like, I don't regret any of my choices."
5678960,5684440," I don't really believe in that or at least I, you know, I try not to."
5684440,5687760," But I don't know that it's the best either."
5687760,5691600," Like I, I, I wish I could just."
5691600,5695600," There's a lot of stress involved with talking on the social ladder."
5695600,5698360," Just talk, you know, just hang out."
5698360,5703360," Like hanging out is not really something that I get to do very often."
5703360,5708280," Work ending when you go home is a completely foreign concept for both of us."
5708280,5709280," Yeah."
5709280,5711640," It has been for a decade."
5711640,5712560," Yeah."
5712560,5717040," There's definitely downsides to it."
5717040,5721640," Especially around here, like trades are cool."
5721640,5724280," You can find immediate work."
5724280,5725560," It ends when you go home."
5725560,5726560," Yeah."
5726560,5731240," The demand for people in trades right now is wild, absolutely wild."
5731240,5734080," If you're any good, oh, not even if you're good."
5734080,5737000," If you show up, you say you're going to be there."
5737000,5738000," Yeah."
5738000,5739000," You will find work."
5739000,5740000," Oh, yeah."
5740000,5741000," I promise you."
5741000,5742000," Yeah."
5742000,5743000," Yeah."
5743000,5744000," I know people that would employ you."
5744000,5747200," Like, yeah, seriously, I'm not exaggerating."
5747200,5750560," Yeah, I don't know."
5750560,5754760," It's all a job security because there's way too much to work on."
5754760,5758040," Um, immediate employment out of school."
5758040,5763160," A lot of places that will employ you as an apprentice and pay for or partially subsidize"
5763160,5764800," your education."
5764800,5767680," Um, good pay right out of school."
5767680,5768680," Yeah, yeah, yeah."
5768680,5771640," It's also, uh, it can also be kind of a downer for me."
5771640,5776200," Like if what I'm actually after is just like casually interacting with people, being a"
5776200,5781560," public figure and showing up somewhere like VR chat, what are the odds that I'm just going"
5781560,5784720," to get to be anonymous and I mean that that happened in Star City."
5784720,5785720," Yeah."
5785720,5786720," Yeah."
5786720,5790960," So like, that's a thing."
5790960,5796520," I love that Star Citizen is like the metaverse, but before the metaverse was coined, it's"
5796520,5801240," just a star themed metaverse metaverse branding."
5801240,5802720," It's just ridiculous."
5802720,5804600," I hate meta as a company name."
5804600,5805600," It's so annoying."
5805600,5806800," Oh man."
5806800,5812720," I don't, I'm sure it'll happen eventually, but I don't see myself not calling it Facebook"
5812720,5813720," or meta."
5813720,5817920," It's like, it's like a much longer name now."
5817920,5818920," Oh well."
5818920,5819920," Okay."
5819920,5821560," I've got another one here from Lori."
5821560,5823080," Do you have Lori?"
5823080,5827720," Lori, do you have any ideas on how to collect community suggestions for products review"
5827720,5828820," in the labs?"
5828820,5832720," Like voting, but somehow normalizing by product type popularity."
5832720,5837720," I mean, we could, we could do like a submission system through the site or something."
5837720,5839720," The goal for labs is to not need suggestions."
5839720,5840720," Yeah."
5840720,5841720," The goal for labs is to test everything."
5841720,5842720," Yeah."
5842720,5843720," Yeah."
5843720,5848040," I mean, once we get kind of caught up, the idea is that we could occasionally go back"
5848040,5853520," and test very consequential older products, just in case people are using them and want"
5853520,5858200," a comparison point for some new thing that they're considering."
5858200,5866720," But the idea really would be to test every damn keyboard, like everyone that comes out."
5866720,5871520," So that whatever it is you're looking for, it would already be on the site."
5871520,5872520," That's the goal."
5872520,5873520," All right."
5873520,5875920," Why don't we find another topic to jump into?"
5875920,5876920," Okay."
5876920,5881760," Young man crashes the game awards, rants about Bill Clinton."
5881760,5882760," We can turn with it."
5882760,5883760," Get some rest."
5883760,5885080," Neither of us have seen the video."
5885080,5886080," So should we watch it?"
5886080,5887280," I've seen the video."
5887280,5889160," Oh, I thought you hadn't."
5889160,5894160," I didn't watch the game awards, but I didn't understand what the heck people were talking"
5894160,5895160," about."
5895160,5901360," So I watched the like 20 second clip or whatever it is."
5901360,5903440," That's far more enjoyment than I got out of it."
5903440,5905120," I just like didn't really care."
5905120,5909200," The complete and utter confusion of the people around him is what I'm enjoying."
5909200,5911080," That was probably more funny."
5911080,5913760," The internet loved this."
5913760,5919160," I was like surprised that it was able to happen."
5919160,5921440," But that's about it."
5921440,5923600," I don't know."
5923600,5928080," Valve was giving away a 512 gig steam deck every minute during the game awards, which"
5928080,5929080," is pretty crazy."
5929080,5930080," It's pretty cool."
5930080,5934960," It means I guess they are doing okay in terms of catching up on their production."
5934960,5935960," Yeah."
5935960,5942400," Elden Ring, one game of the year, which is like I think that was pretty expected."
5942400,5946560," I don't know if I've ever watched the game awards."
5946560,5947560," Not that it's a bad thing."
5947560,5951480," I just don't watch any award shows."
5951480,5953040," Like at all."
5953040,5956840," Yeah, I can't say that I'm not interested in award shows."
5956840,5961160," I feel like a lot of the experience can be had by skimming through the summary article"
5961160,5962160," the next day."
5962160,5963160," Yeah."
5963160,5965680," I'm not against the concept."
5965680,5969000," I'm just not, I just personally just, yeah."
5969000,5972000," Apparently, he was potentially arrested."
5972000,5974000," Paul Tassie from Forbes got in touch with him."
5974000,5976520," He couldn't talk about being arrested."
5976520,5980680," He says, \"Build Clinton is his hero.\""
5980680,5986800," He didn't know who better to dedicate the award to, so he's still memeing, I guess."
5986800,5988560," Yeah, I don't know."
5988560,5989560," Yeah."
5989560,5990560," Alright, let's move on."
5990560,5993600," Apparently, the kid has pulled a couple other stunts previously."
5993600,5995120," I didn't know this part."
5995120,5998920," He shouted Free Hong Kong at a World of Warcraft panel in 2019."
5998920,6003760," Also in 2019, he held up a sign at the Clippers game about Hong Kong after pretending it"
6003760,6005480," was a sign for the team."
6005480,6006480," Alright."
6006480,6007480," Neat."
6007480,6012840," \"Austin Mr. Krabs asked, 'Hey Linus, can you quickly touch on the decision behind stopping"
6012840,6016320," the 'They're Just Movies' podcast?'"
6016320,6022680," I gotta say, it was a bit of a shocker for me and a frustrating one."
6022680,6030320," I've talked, I feel like, a lot about people assuming the worst of me lately."
6030320,6031320," And this was..."
6031320,6034720," Yeah, why did you shove the dagger in the back of 'They're Just Movies'?"
6034720,6040400," Yeah, this was yet another situation like that that was really frustrating for me."
6040400,6051720," I understand, I'm sort of the front man here, and not every decision that I make is necessarily"
6051720,6055880," understandable to everyone or right."
6055880,6058400," I don't always get it right."
6058400,6066160," But for people to assume some kind of malice or some kind of evil or whatever else when"
6066160,6073080," we're making a business decision and doing something, it just feels so unfair."
6073080,6075720," Like, sure, by all means, ask."
6075720,6078280," \"Austin Mr. Krabs is doing it right."
6078280,6079280," Ask me."
6079280,6083760," I'm not actually that difficult to get in touch with.\""
6083760,6090720," But why would you assume, for example, that, you know, \"Man, I've read some super frustrating"
6090720,6091720," stuff.\""
6091720,6099760," Like, what is up with Linus not being able to give some of his employees a little bit"
6099760,6105160," of time, three man hours a week to record this passion project?"
6105160,6107400," Why is it always about all about money with him?"
6107400,6111120," And I'm kind of seeing you're going, \"Okay, there's so much wrong with this."
6111120,6114040," A, it's not one hour each.\""
6114040,6116680," But you think it's edited, right?"
6116680,6118760," So they actually do record for longer than that."
6118760,6122200," You have to edit it."
6122200,6126160," Okay, so you're wrong about the time commitment."
6126160,6128640," It's a lot more than you think."
6128640,6132800," B, I wasn't even the one who brought it up."
6132800,6139640," Like the discontinuation of the They're Just Movies podcast was not a Linus initiative."
6139640,6143480," So you're just making assumptions."
6143480,6148120," There are business reasons why it probably doesn't make sense to continue."
6148120,6149960," I can tell you, it's not profitable."
6149960,6153560," But that is not the reason that it was ultimately shelved."
6153560,6157160," If that was the reason it would have been one time ago."
6157160,6167480," It was a team decision and it's one that I don't know if the team behind the podcast"
6167480,6170760," is going to talk about how everyone feels about it individually."
6170760,6175040," But ultimately it was a team decision that was made and we're not able to move forward"
6175040,6176040," with it."
6176040,6179120," That necessarily means that I'm evil."
6179120,6184040," It just means that for Linus Media Group Incorporated, it doesn't make sense to continue"
6184040,6185040," that project."
6185040,6186360," Like, what do you..."
6186360,6188360," Come on guys."
6188360,6189360," Ugh."
6189360,6193200," Yeah, evil Linus shoots down small podcast."
6193200,6194200," Exactly."
6194200,6195200," Exactly."
6195200,6201640," Blaze Henry once says, \"Lilis, you're taking random criticism on the internet way too personally."
6201640,6203600," My personal critique of you on the internet.\""
6203600,6205880," Yeah, the thing is that it is personal."
6205880,6206880," Right?"
6206880,6208880," It is personal."
6208880,6213080," It's this personal attack that is just based on an assumption rather than being based on"
6213080,6214400," something that I've actually done."
6214400,6219880," And a lot of the time flies in the face of every public action that I've ever taken before"
6219880,6220880," and since."
6220880,6224880," So it's just, yeah, very, very, very, very frustrating."
6224880,6227440," I've taken a lot of criticism over the years."
6227440,6228440," Sometimes it's super founded."
6228440,6229440," Sometimes it's not."
6229440,6230440," Yeah."
6230440,6231440," Oh, sometimes it's very valid."
6231440,6232440," And it's..."
6232440,6233440," I..."
6233440,6235440," And that's one of the reasons that..."
6235440,6237480," It sucks when it's wrong, I think."
6237480,6240640," Yeah, well, I do take critiques seriously."
6240640,6241640," It's so worse."
6241640,6248000," And we are always trying to do better, which is why when the critique is not helpful and"
6248000,6253560," not based on anything and just sort of random vitriol, random anger, that I just..."
6253560,6256400," I don't know how to deal with it because I can't block it out."
6256400,6262120," I have to filter through garbage in order to find these nuggets that really do make me"
6262120,6264560," a better person or make us a better company."
6264560,6265560," Which does happen."
6265560,6267880," It happens a lot."
6267880,6269640," Your feedback is valuable."
6269640,6274280," Some people have abused this, but all the WAN shows or anything else that I'm in, I"
6274280,6278800," load all the comments, which sometimes takes a while, and then I control F for my name"
6278800,6285440," every time because I want to know there's good stuff, which is nice, but there's also"
6285440,6289720," negative stuff and sometimes the negative stuff is very legit and I should act on that"
6289720,6290720," and I try to."
6290720,6292040," I don't know."
6292040,6295200," And sometimes it's not legit and it's really frustrating."
6295200,6296200," Yeah."
6296200,6297720," And that's just, I don't know."
6297720,6298720," That is what it is."
6298720,6299720," Yeah."
6299720,6301800," And I totally get it."
6301800,6306920," It's frustrating when a show that you love gets canceled."
6306920,6314680," And I don't want us to develop a reputation for creating things, letting you fall in love"
6314680,6316760," with them and then gripping them away."
6316760,6318440," Well, we don't want to be Netflix."
6318440,6319440," Yeah."
6319440,6320440," Right."
6320440,6321440," I guess more on point."
6321440,6330960," Like the number of shows that Netflix has left hanging on cliffhangers forever, it's,"
6330960,6337600," you know what, is there an equivalent to the killed by Google.com site for Netflix shows"
6337600,6340800," that have specifically ended without wrapping up loose ends?"
6340800,6346160," Like I wouldn't count something like the Dark Crystal because they kind of, it kind"
6346160,6347600," of ended it, right?"
6347600,6356400," And because it was a prequel, you obviously know where it's going from here."
6356400,6360480," At least HBO has the courtesy to cut them before they're even finished."
6360480,6361880," No, no, no, no."
6361880,6362880," And felt abrupt."
6362880,6363880," Yeah."
6363880,6365480," People are discussing it."
6365480,6366920," But no, there doesn't seem to be."
6366920,6368000," Not an equivalent site."
6368000,6373360," There is a, there's a decider, some website, I don't know."
6373360,6378640," It has like a list of all of them updated as of December, Tony or December 2nd this year."
6378640,6381080," So it's pretty new."
6381080,6384600," But there's no like killed by Google style thing."
6384600,6385600," Yeah."
6385600,6386600," Okay."
6386600,6389680," Yeah, that would be, that would be really interesting to see because I know they've done"
6389680,6390680," it a lot."
6390680,6391680," Oh, yeah, definitely."
6391680,6397760," And like to the point where it's really hard to motivate yourself, I feel this, it's really"
6397760,6403720," hard to motivate yourself to get invested in a new show, knowing that there is a huge"
6403720,6408480," chance that they are just going to rug pull you and you're never going to know what happened"
6408480,6415440," to, to, to, to, to, to the poltergeist living in Sarazatic or, you know, whatever character"
6415440,6416960," or plot point we're talking about."
6416960,6418240," Well, this is the same."
6418240,6422000," We talked about this about Google a while ago with the whole kill by Google thing is"
6422000,6425720," it makes you not want to adopt new Google services, which then makes them kill more"
6425720,6426920," Google services."
6426920,6430000," So it puts them in this position where like they can't release things that are going to"
6430000,6434640," work because everyone's so sketched out about it being pulled anyways."
6434640,6440560," So I think, I think sin for the win is trying to do the thing that you said where you will"
6440560,6442040," see their comment."
6442040,6446560," You won't because they did it wrong, but I thought you should hear this at Luke."
6446560,6449360," You're looking super healthy and your hair is fantastic."
6449360,6452440," And we just want you to keep living your life at its best."
6452440,6453440," Oh, thanks."
6453440,6459240," I, I, I, yeah, I've lost a ton of weight, like actually a lot, probably more than your"
6459240,6462520," son weighs."
6462520,6466640," And I still have more to go, but I'm starting to get to the point where I'm shifting gears"
6466640,6469600," where I want to start building muscle more than I want to start losing weight."
6469600,6475360," So I'm getting, I'm not there yet, but I'm getting into the area of the actual just raw"
6475360,6478960," weight that I want to be at, but I'm not at the composition that I want to be."
6478960,6479960," That makes sense."
6479960,6480960," A lot."
6480960,6481960," I'm still carrying too much fat."
6481960,6487400," This spark asks, do we have a new name for the lab formerly known as lab 32?"
6487400,6489760," I think we're settled on LTT labs for now."
6489760,6496000," We couldn't really come up with anything way better and we already on the domain."
6496000,6497240," So it is what it is."
6497240,6498240," Yeah."
6498240,6499960," We reserve the right to change things."
6499960,6500960," Yeah."
6500960,6504920," We could, we could totally still change it, but we haven't yet."
6504920,6508560," Apparently, someone registered killed by Netflix.com in 2020."
6508560,6510760," So someone else had the same thought for sure."
6510760,6511760," Yeah."
6511760,6513560," They should do something with it."
6513560,6517200," Speaking of Luke being wonderful, Luke hosts videos again now."
6517200,6518200," Oh, yeah."
6518200,6519200," Good job."
6519200,6525600," Lots of really positive feedback on both the OVH infrastructure tour and the, yeah, it"
6525600,6527800," was like, oh, look, appears."
6527800,6529320," Oh, it's amazing."
6529320,6534120," I told you I read every comment that has my name in it and I do do that."
6534120,6536880," That took a long time with that video."
6536880,6537880," Um, yeah."
6537880,6538880," Yeah."
6538880,6539880," Yeah."
6539880,6543800," And I looked at the channel and half of the videos that were up were by you and half of"
6543800,6546760," the videos that were up were by me and I was like, what year is it?"
6546760,6547760," I know."
6547760,6548760," Right."
6548760,6549760," Going on."
6549760,6554480," Um, I was like, this feels a lot like, like, like 2015 or something."
6554480,6555600," Yeah, I know."
6555600,6559520," Um, but yeah, I don't know, not particularly."
6559520,6564520," It just happened that we had decided to do the arc challenge thing a while ago."
6564520,6565520," Yeah."
6565520,6566520," We had done the Linux challenge thing before."
6566520,6567520," So that wasn't new."
6567520,6568520," Yeah."
6568520,6571440," And I would go to, well, he called dibs."
6571440,6572440," I did."
6572440,6573440," I did."
6573440,6574440," I really wanted to do that."
6574440,6575440," I'm very happy that I did."
6575440,6580320," Uh, but we, I, I called dibs on doing the OVH tour in France quite a while ago."
6580320,6582640," And then they all just sort of happened at the same time."
6582640,6587720," Well, Luke being in the art in his own arc video was not supposed to happen."
6587720,6588720," That too."
6588720,6589720," Yeah."
6589720,6590880," That wasn't made up for a funny intro."
6590880,6591880," Yeah."
6591880,6595800," You just, his entire part got cut from the video by accident."
6595800,6596800," Yeah."
6596800,6597800," Yeah."
6597800,6601000," That was more like chance than anything."
6601000,6602720," Nothing's really like changing."
6602720,6606320," Um, I have, I have more people to manage now than ever."
6606320,6607320," Um, yeah."
6607320,6609960," He like does not have time to be in videos."
6609960,6612320," I'm not, I'm not a regular video host."
6612320,6613320," I do."
6613320,6618320," Once I'm actually working from office, I would like to do things like, um, like tech links"
6618320,6620680," a little bit more often stuff like that."
6620680,6621680," Yeah."
6621680,6622680," That'd be great."
6622680,6626680," I don't want to be a complete stranger, but I'm not, I'm not a, uh, regular host, you"
6626680,6630040," know, you're not going to see me on the channel as much as you did recently."
6630040,6633720," Um, but yeah, I do wish those videos did a little better."
6633720,6635520," I will say that."
6635520,6641680," Um, but one of them was a sponsored video and one of them was, um, one was cutting room"
6641680,6642680," floor almost."
6642680,6643680," Yeah."
6643680,6645680," So it's probably okay."
6645680,6647880," Oh, it did hunt one million."
6647880,6648880," There we go."
6648880,6649880," Oh yeah."
6649880,6650880," No, it's fine."
6650880,6651880," Yeah."
6651880,6652880," You know what else is fine?"
6652880,6653880," Check this out."
6653880,6654880," What's this?"
6654880,6655880," Oh."
6655880,6657880," Oh, there we go."
6657880,6659880," Oh, there it is."
6659880,6666640," LTX 2023 baby, July 29th and 30th, 2023 at the Vancouver convention center."
6666640,6669000," I will see you there."
6669000,6670000," Yeah."
6670000,6675800," I'm actually super excited because it's been a long time since I've been to a convention."
6675800,6679960," This has been the longest in my life since I ever went to a convention that I haven't"
6679960,6680960," been to a convention."
6680960,6681960," Yep."
6681960,6682960," Um, so it's weird."
6682960,6683960," I'm excited."
6683960,6685280," LTX is coming back."
6685280,6688520," We are, we are branding the land, whale land."
6688520,6689520," That is official."
6689520,6690520," Cool."
6690520,6694520," Like it is so stupid how some of our branding comes to be."
6694520,6696000," Was that one your suggestion?"
6696000,6697000," I can't remember."
6697000,6698000," Yeah."
6698000,6699000," I don't remember."
6699000,6702120," I can't remember who suggested whale land anymore."
6702120,6704640," But it was just based on like a silly conversation."
6704640,6706440," A lot of them are off the cuff."
6706440,6707440," Yeah."
6707440,6708440," Yeah."
6708440,6712080," Um, and Sarah just did such a bang up job of the branding for it, the artwork that it's"
6712080,6714360," just like, how could we possibly stop using it?"
6714360,6715920," Like the whale with the chain?"
6715920,6716920," Well, yeah."
6716920,6717920," That's one of my favorite logos."
6717920,6719880," The whale with the chain is never going anywhere."
6719880,6721480," Anything we've like ever had."
6721480,6722480," Yeah."
6722480,6728360," So whether it's, whether it's at LTX or whether we do more standalone land events, I believe"
6728360,6732400," we are going to stick with whale branding for our lands."
6732400,6736360," I think we're going to continue to offer whale perks."
6736360,6743200," So like, you know, $5,000, $10,000 tickets and just like build packages around it that"
6743200,6747200," actually hopefully make sense, which is insane."
6747200,6752860," But yeah, and for everyone else, like just normal, like normal pricing, but for, you know,"
6752860,6755440," whale land, I don't know, whale land, sure."
6755440,6756440," Yeah."
6756440,6760320," Um, general admission, we have pricing up single day is 35 bucks."
6760320,6761400," Two days is 60 bucks."
6761400,6763720," The BYOC is $100."
6763720,6768120," So that will be the whale land as well as two days of admission."
6768120,6769840," Oh, or is that in addition?"
6769840,6771280," It might, that be might be in addition."
6771280,6772280," Don't, don't quote me on that."
6772280,6773600," Usually those are done in addition."
6773600,6774680," I think that's in addition."
6774680,6776360," So it's a hundred bucks for two days of whale land."
6776360,6777520," That actually makes way more sense."
6777520,6778520," 50 bucks a day."
6778520,6783640," Uh, there's add on so you can do office tours, merch packs, either LTX or whale land,"
6783640,6784640," merch packs."
6784640,6785640," And look at that."
6785640,6789200," We've got VIP packages, including the whale, $10,000."
6789200,6791360," Oh my goodness."
6791360,6798880," Multi-day access, dedicated BYOC seat, $5,000 customized computer reserved, main stage seating,"
6798880,6803400," rest line punch card, that's right, you can skip lines, VIP meet and greet session,"
6803400,6808400," whale, merch pack, office and labs tour with transportation and lunch, hotel room Friday"
6808400,6810880," to Sunday, food provided during the event."
6810880,6815400," Special thanks on LTX Expo.com and more the whale package."
6815400,6818920," People were, we're asking if there was going to be whale merch."
6818920,6821080," I've already seen questions about that."
6821080,6822080," Okay."
6822080,6823080," Oh yeah."
6823080,6824080," Yeah."
6824080,6825080," Yeah."
6825080,6826080," Yeah."
6826080,6827080," Take a sale."
6827080,6828400," Wait list is, uh, right down here, you guys are going to want to jump on that."
6828400,6830640," I have questions."
6830640,6832800," They might be answered on the site and I might be."
6832800,6833800," Questions."
6833800,6834800," Yeah."
6834800,6836960," I have answers and they might be wrong because I'm not the one organizing it."
6836960,6838520," Chase and Colton are on top of that."
6838520,6841680," So whale land was overnight."
6841680,6842680," Yes."
6842680,6851680," Uh, the, it looks like it is, mm, wait, mm, hold on."
6851680,6852680," Yes."
6852680,6857400," Because usually in Expo halls and stuff, this appears to be overnight to me."
6857400,6859400," That's so sick."
6859400,6862200," Oh, that's exciting."
6862200,6863200," You're not sleeping."
6863200,6864200," Probably not."
6864200,6865200," Let's go."
6865200,6872600," Dude, that whale land, my dad was up until like your dad's hardcore."
6872600,6875600," He's an absolute mad lad."
6875600,6879640," He was up until like, I think it was like six or something and then he had to teach a"
6879640,6883240," class the next day and he just did it and then came back."
6883240,6887680," I can't wait."
6887680,6892040," One of my buddies that was there stayed there until super, super late, drove home."
6892040,6894000," Notice there was something wrong with his truck."
6894000,6895680," Wrenched on his truck until the morning."
6895680,6900720," Got his truck working and then came back like half the people we were with didn't even"
6900720,6901720," sleep."
6901720,6905560," If you noticed, one of them just started doing pushups before we played left for dead."
6905560,6906720," I didn't notice that."
6906720,6907720," You know him."
6907720,6908720," I could say his name."
6908720,6909720," It was Darius."
6909720,6910720," Yeah."
6910720,6911720," Yeah."
6911720,6913720," He was not floating because he hadn't slept."
6913720,6919920," So he was trying to get him to before he played us because we were like the team to beat."
6919920,6920920," Right?"
6920920,6926880," So I love my like school group of friends from high school and my dad go who's like part"
6926880,6928720," of that group of friends to be completely honest."
6928720,6930160," Go, go pretty hard."
6930160,6934280," We're used to going to packs and we're always frustrated because packs closes the land like"
6934280,6935640," pretty early, to be honest."
6935640,6937240," I'm like, I get why?"
6937240,6938240," Yeah."
6938240,6940920," There's a lot of liability concerns and lots of things."
6940920,6941920," Absolutely."
6941920,6943600," But it's way cooler if you don't have to do that."
6943600,6944880," So I am stoked."
6944880,6950320," I hope to see some of the people from the last whale land at this one that would be really"
6950320,6951320," cool."
6951320,6953160," Oh, there's no way they don't show up because that was a good crowd."
6953160,6954160," Yeah, that was a good crowd."
6954160,6955160," That was a blast."
6955160,6956160," That was a lot of fun."
6956160,6957160," Yeah."
6957160,6958160," Yeah."
6958160,6962440," And if you miss them, maybe it's time to disclose this."
6962440,6971840," If you miss them at the LTX whale land, I might be working on access to a location that could"
6971840,6977720," potentially result in like quarterly land parties."
6977720,6979360," Do you not know about this?"
6979360,6980360," No."
6980360,6981360," Oh."
6981360,6982360," That's cool."
6982360,6983360," I like this."
6983360,6987360," How did I not know about this?"
6987360,6990520," Here, let me just give you a hint."
6990520,6999280," Okay, I did sort of know about this."
6999280,7001640," I didn't know it was actually happening."
7001640,7002640," It's happening."
7002640,7003640," Cool."
7003640,7006600," I had heard the grumbles of it potentially happening."
7006600,7007600," It's happening."
7007600,7008600," Okay."
7008600,7009600," That's wicked."
7009600,7010600," Yeah, it's happening."
7010600,7011600," Very cool."
7011600,7014960," It's one of those things where probably like as long as we don't lose money on it, like"
7014960,7020480," we did with whale land from a business standpoint, I think it's great for community engagement."
7020480,7022200," It's just a lot of fun."
7022200,7023200," I like fun."
7023200,7025080," It was a really fun weekend."
7025080,7029320," What's the point of being a successful business owner if from time to time you don't just"
7029320,7032320," take some of that money and just do something fun?"
7032320,7034920," We like to."
7034920,7041280," I can say this now as like a we know how as in we have done it instead of a we know how"
7041280,7042800," as in we have the concepts."
7042800,7043800," Yeah."
7043800,7044800," But we know how to run a good land."
7044800,7045920," Yeah, it was fun."
